description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
,0.014831374422524636,0.00835552677495154,2.500552704160706e-05,1.5284462240689491e-06,5.059894469052983e-06,9.745187908566761e-05,4.619115807669782e-05,2.5013671234941167e-05,9.000863923724912e-09,4.4417601969563135e-08,1.6187942531432132e-09,3.293074538314345e-10
,0.015721605835806517,0.008548684249573934,2.6398365248795168e-05,1.6367602462196606e-06,5.685513339198729e-06,0.00010635623052230862,4.845464404616692e-05,2.640727857631991e-05,9.965209203265935e-09,5.138458169264991e-08,1.8727230345419898e-09,3.657274628835677e-10
,0.016665269888598004,0.008728325480719532,2.7817750987130272e-05,1.7461561264493406e-06,6.38848112277646e-06,0.00011607415686096917,5.069181986619025e-05,2.7827457844740147e-05,1.1001115624184036e-08,5.944434398971996e-08,2.1665045880645867e-09,4.055109382050008e-10
,0.017665573394105516,0.008892970850910842,2.9258776594168953e-05,1.8551323619174686e-06,7.178360108799448e-06,0.00012667998806215657,5.287929082396521e-05,2.926928881126724e-05,1.2107790233989119e-08,6.876829175862576e-08,2.5063969164252342e-09,4.489345300561131e-10
,0.018725915592133855,0.009041423223929425,3.0716758104118044e-05,1.9618582355981417e-06,8.065894552194216e-06,0.00013825484425694897,5.4991570247465265e-05,3.072807088646532e-05,1.32833437601153e-08,7.955470152431787e-08,2.899617485298086e-09,4.963383051014741e-10
,0.01984989969162004,0.009172903962243031,3.218774242804078e-05,2.064150630238071e-06,9.063156774151625e-06,0.00015088725591733116,5.700164588384672e-05,3.219982972467255e-05,1.4524922061398157e-08,9.203294641216527e-08,3.354511292641243e-09,5.481353388547013e-10
,0.02104134510500647,0.009287211292302443,3.366920483245067e-05,2.159467835986505e-06,1.0183711258921013e-05,0.00016467384065223367,5.888189558349142e-05,3.3682014228824045e-05,1.5829132846783315e-08,1.0646837308243191e-07,3.880787992528595e-09,6.048627132156196e-10
,0.022304300415879646,0.009384893087564445,3.516097915518361e-05,2.2449356616743945e-06,1.144279906502938e-05,0.00017972004179881958,6.0605467841266344e-05,3.517442651060962e-05,1.737421539834611e-08,1.231679546743647e-07,4.489616956356915e-09,6.971324092275428e-10
,0.023643057123748708,0.009467417535500844,3.66664650167393e-05,2.3174328020196476e-06,1.2857544994091372e-05,0.0001961409344245903,6.214826090653917e-05,3.668042919459871e-05,2.185291345340007e-08,1.4248677369967295e-07,5.193953899631492e-09,8.717768892508333e-10
,0.02506216421244873,0.009537314823786777,3.8194155793453666e-05,2.373783604924729e-06,1.444719035263271e-05,0.00021406210493637534,6.349163547266001e-05,3.820847401728529e-05,2.7398784606053563e-08,1.6483561787984022e-07,6.0087932318562446e-09,1.085377952297289e-09
,0.02656644359145124,0.009598254875978202,3.975953068445582e-05,2.7482531093824198e-06,1.6233354456830344e-05,0.00023362061095929157,6.462595538631971e-05,3.977399523034703e-05,3.4076350473910433e-08,1.9068968744402232e-07,6.951467395520548e-09,1.3402464756058388e-09
,0.02816100646225372,0.009655027916060653,4.138735999305169e-05,3.3057073582521975e-06,1.8240328455499688e-05,0.0002549660288403721,6.55549272232949e-05,4.1401717118951236e-05,4.193110564601651e-08,2.2059869255356234e-07,8.042031215730279e-09,1.6380378267872976e-09
,0.029851270665181846,0.00971341516263061,4.311449563865621e-05,3.9269844455618565e-06,2.0495405425183205e-05,0.0002782615967620061,6.940346661793887e-05,4.31284479493065e-05,5.0984096349273056e-08,2.5519854641429914e-07,9.303677368333595e-09,1.97948152626886e-09
,0.03164297906519837,0.009992711043065493,4.567488824635525e-05,4.6015801327899815e-06,2.3029251218233176e-05,0.0003036854621840786,7.635028195649796e-05,4.5717025297929715e-05,6.122088726587299e-08,2.9522486438592264e-07,1.0763254006804193e-08,2.3639537101111343e-09
,0.03354221903881071,0.010387835133138687,5.012182458209299e-05,5.316391993350449e-06,2.5876321109589542e-05,0.00033143204311375426,8.363799608141651e-05,5.017243380446592e-05,7.257755838106976e-08,3.415286029690638e-07,1.2451807672955058e-08,2.7890232254820715e-09
,0.035555443127848495,0.010784594405986205,5.4745851268786254e-05,6.054490566617149e-06,2.907532790394708e-05,0.00036171351361709015,9.107849746810242e-05,5.480544486872092e-05,8.492507657807018e-08,3.950941604762241e-07,1.4405258601473174e-08,3.249915657055837e-09
,0.037689490929811054,0.011174464377683378,5.947328297537863e-05,6.79417515729301e-06,3.266976781936206e-05,0.0003947614248444223,9.845813166452196e-05,5.9542012552611376e-05,9.805357227970842e-08,4.570602280922968e-07,1.666516026634925e-08,3.739033049526751e-09
,0.039951612298624685,0.011548015669608438,6.422581791986482e-05,7.508304114501403e-06,3.670851124614592e-05,0.00043082847399302535,0.00010554734715021868,6.430335168922028e-05,1.1165843692173739e-07,5.287440625360509e-07,1.9279597476586706e-08,4.245609328745115e-09
,0.04234949193399982,0.011895724205793547,6.892754664678178e-05,8.163965981530176e-06,4.1246466520546055e-05,0.00047019043459743264,0.00011211567154915666,6.901294066713469e-05,1.2533163381771467e-07,6.116693919612083e-07,2.2304171844139864e-08,4.755672877122667e-09
,0.04489127544226899,0.012208891206346306,7.351543065030706e-05,8.722655365671663e-06,4.634532550001499e-05,0.0005131482629612703,0.00011795656241786909,7.360701538159303e-05,1.3856403984554916e-07,7.075988214211165e-07,2.5803223818940575e-08,5.252523713016815e-09
,0.047585596956454874,0.012480606715909375,7.795420256222407e-05,9.141269751988114e-06,5.2074401249040765e-05,0.0005600303966510656,0.0001229281879735543,7.804952717320496e-05,1.5076881810171158e-07,8.185712641525731e-07,2.9851203815662303e-08,5.718326298080409e-09
,0.05044160840854427,0.012706672252554197,8.22560832569944e-05,9.37458193236889e-06,5.851156901709029e-05,0.0006111952626687342,0.00012701722750169586,8.235199238855665e-05,1.6134422506710218e-07,9.469452113291337e-07,3.453420101441042e-08,6.137577052343019e-09
,0.05346901055242214,0.012886359013141387,8.909111144076709e-05,9.380857220047904e-06,6.574432331299134e-05,0.000667034014307708,0.00013042823972609402,8.911022252946314e-05,1.698108546813568e-07,1.0954488339753795e-06,3.995184329165233e-08,6.503827546100362e-09
,0.05667808584177577,0.013022832888254815,9.989891683698514e-05,9.136274532153377e-06,7.387096542228604e-05,0.000727973517561744,0.00013367585673758347,9.992915313296994e-05,1.7609242975646713e-07,1.267237885398977e-06,4.6219362439917005e-08,6.8318815773403945e-09
,0.06007973327340486,0.013651617539331024,0.00011217848046867501,8.684154609383978e-06,8.300193729139901e-05,0.0007944796097906087,0.00014884516287294212,0.00011222355408288409,1.8106519038499825e-07,1.4659626983783559e-06,5.347008470747893e-08,7.176737766031913e-09
,0.06368550531292726,0.014573149580656707,0.00012587017197102324,9.739892555198843e-06,9.326131999833079e-05,0.0008670606554298621,0.00017336434654832307,0.00012593377943887111,1.8746376626900677e-07,1.6958456608816492e-06,6.18582403655692e-08,7.652235604372207e-09
,0.06750764702672497,0.015583637161597738,0.00014088058419181408,1.1734329787891768e-05,0.00010478851695246222,0.0009462714257438827,0.00019968591864006642,0.00014096629024890381,2.0044570721624615e-07,1.9617707958720704e-06,7.156224266048375e-08,8.421183693757783e-09
,0.07155913755133268,0.016646829409015795,0.00015708430297954224,1.3915583055355962e-05,0.00011774014446661739,0.0010327173321718589,0.00022741692969106838,0.00015719539623781665,2.256895904579593e-07,2.269387426007233e-06,8.278850502837307e-08,9.63870338323955e-09
,0.0758537340391174,0.017711704298844066,0.00017432380601688704,1.6251119887062714e-05,0.00013229215559203811,0.0011270590453162231,0.00025608354851456894,0.00017446309486611743,2.66455331972934e-07,2.6252299834682046e-06,9.577581168226827e-08,1.14069758431824e-08
,0.08040601822731756,0.018721556891502993,0.00019241020351849937,1.869370378604909e-05,0.00014864222535180904,0.001230017534743566,0.0002851136110422533,0.00019257973543238078,3.24042448214414e-07,3.0368566466517886e-06,1.1080040294680796e-07,1.3779082411140687e-08
,0.085231445786107,0.019619696259232565,0.0002111271582982408,2.117771116039947e-05,0.00016701243012804006,0.0013423795677597512,0.0003138314040036267,0.00021132785692320205,3.988157450304387e-07,3.513009563281063e-06,1.2818184039428182e-07,1.6763974641290843e-08
,0.09034639861046238,0.020348759090905923,0.00023024014934669714,2.3615887600088223e-05,0.00018765225682117336,0.0014650037089415807,0.000341465173256208,0.00023047137564140893,4.898117736230584e-07,4.0638002980026554e-06,1.4828980503119182e-07,2.0317890848187802e-08
,0.09576824023032053,0.02085230674106084,0.0002495132731952669,2.589680221657388e-05,0.00021084198273746212,0.0015988268658334037,0.00036717124692817974,0.00024977233446747373,5.94337220647496e-07,4.700924098306106e-06,1.7155196555649414e-07,2.4340749490300004e-08
,0.10151537452357913,0.02107725975978491,0.000268735815028822,2.78835420452885e-05,0.00023689647151833425,0.0017448714304221858,0.0003900811083198314,0.0002690174732343677,7.080785557660341e-07,5.4379077589273304e-06,1.984630811467722e-07,2.8684151871522763e-08
,0.10760730792741581,0.020977964030872105,0.0002877605848601195,3.043620076016234e-05,0.0002661694362132818,0.0019042530705465975,0.0004093800360808741,0.00028805665657020643,8.255458791882379e-07,6.290396300982415e-06,2.2959545949396691e-07,3.3171056230706295e-08
,0.11406471535464575,0.02052308383684348,0.000306555126596907,3.348397139872858e-05,0.00029905822695281147,0.0020781892300415126,0.0004244276959918969,0.000306854322223544,9.408366934217853e-07,7.276484316080835e-06,2.656112194464759e-07,3.7631074358825753e-08
,0.1209095100339107,0.019707562087798853,0.00032526490620148654,3.565590276026959e-05,0.00033600920751354987,0.002268008402068404,0.0004349305130317276,0.000325553120338723,1.0489254349981089e-06,8.417099245608043e-06,3.072763007615123e-07,4.1958521270928446e-08
,0.128164917505188,0.01857358774061443,0.000344284019175438,3.672188913880052e-05,0.000377523793043566,0.0024751602455457197,0.00044116876360148275,0.000344545342588365,1.1477039960229416e-06,9.736444325495394e-06,3.554767410359569e-07,4.619633317086722e-08
,0.1358555540154788,0.01724343752903214,0.0003643235307565201,3.66724790838466e-05,0.0004241652298964116,0.002701226621243426,0.0004442640650662675,0.0003645422851452812,1.2407372467215025e-06,1.1262511012990193e-05,4.112375727972678e-07,5.0631073593662905e-08
,0.14400750957364772,0.01594437542140568,0.0003864599915506435,3.598395059131251e-05,0.00047656620866640516,0.002947933630651474,0.0004464557561054349,0.00038662406147822037,1.3398850460697293e-06,1.3027671154751784e-05,4.757445396260844e-07,5.5843863342519424e-08
,0.15264843593835922,0.015802228075057767,0.00041213621887414853,3.6051328416393734e-05,0.0005354374122601072,0.003217164748492011,0.00045138938067844017,0.0004122417970548267,1.4654792553900083e-06,1.506936177925994e-05,5.503693261446466e-07,6.262003288615373e-08
