description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
system=hub_ic_2d,0.08720344408485643,0.026979945169571445,0.00023435991334130838,8.271230374026143e-06,5.72579561518572e-05,0.0007311573431838205,0.00027090466513463946,0.00023436780034218852,1.0716409457529429e-07,4.7447129642652426e-07,3.109817450727763e-08,6.250208512328074e-09
CPF1&2,0.09243729123936846,0.027624911611639564,0.00025574484480268833,9.050757813798628e-06,6.433653242621149e-05,0.0007979612348713447,0.0002953739787155673,0.0002557541100685622,1.2006090825513836e-07,5.488247308354125e-07,3.5976808399635786e-08,6.93022414528123e-09
size=3*3,0.0979852286435625,0.028278229962370532,0.0002791017337662797,1.0080860223223112e-05,7.22900875764997e-05,0.0008708683698720689,0.0003220350517879962,0.0002791126773567834,1.34056996017399e-07,6.348336741891231e-07,4.162078132410345e-08,7.646402377533295e-09
nsteps=100,0.10386610045033857,0.028919886814668345,0.00030460452282753315,1.128627245521931e-05,8.122675453640537e-05,0.0009504362735810595,0.0003509056739394837,0.00030461744910330844,1.4925603968904167e-07,7.343254492836122e-07,4.8150142736655326e-08,8.40506076934897e-09
"ticks = np.logspace(0,1,num=80)",0.11009988078888369,0.029527333522847563,0.0003324405756691395,1.2666255796319117e-05,9.126802530501009e-05,0.0010372733897424042,0.00038197656943315516,0.0003324557641699792,1.6581709165596573e-07,8.494138450273548e-07,5.5703786072941394e-08,9.435566874323091e-09
,0.11670774144901337,0.030076793841878998,0.0003628120554031949,1.4199732690412156e-05,0.00010255040053307147,0.001132043729024583,0.00041521959546771044,0.00036282972218962316,1.8398622374449734e-07,9.825440191852993e-07,6.444238319962294e-08,1.067870492206944e-08
,0.12371212361057535,0.03054489752278671,0.0003959378322327319,1.5846275433548514e-05,0.00011522724261228481,0.0012354719417570282,0.0004506030314203755,0.0003959580838904297,2.0414218595244478e-07,1.1365444604557958e-06,7.4551817781499e-08,1.2130495619772698e-08
,0.13113681385853246,0.030911214699941177,0.0004320560741022422,1.754732564261532e-05,0.00012947085742259784,0.001348348853402359,0.0004881162859632139,0.00043207885946807426,2.2685125161087088e-07,1.3146870375263844e-06,8.624712308364765e-08,1.381785896929176e-08
,0.1390070247385207,0.031162417766432724,0.00047142763928960266,1.9227118451412413e-05,0.00014547483277950476,0.001471537505001252,0.0005278058269104468,0.00047145270766526815,2.529031663110422e-07,1.5207565200962286e-06,9.977705729714838e-08,1.5816677129766647e-08
,0.14734948012263338,0.031298828731718284,0.0005143403067815773,2.0794641339826452e-05,0.00016345666535098807,0.0016059797445430338,0.0005698223973046071,0.0005143671852604317,2.832708516360058e-07,1.7591309301450222e-06,1.1542940898700462e-07,1.8133555724753464e-08
