description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
,0.1922104592679138,0.003416995254593539,0.00015127900926868162,1.9924072019345177e-05,0.002269421537320939,0.006071785385971003,0.00015978159187701583,0.00015127934723269373,3.3413911563663083e-07,3.071529117012228e-05,6.508970438560052e-06,6.041404019197807e-08
,0.20371041200639384,0.006252666893807498,0.00016520932036934041,6.862348248664314e-05,0.00254897673394186,0.006625776840411884,0.00022285576321914228,0.00016520043987098114,9.5232865892776e-07,3.552586159076596e-05,7.529112428060236e-06,1.9755492585125423e-07
,0.2158960345979175,0.010453879236828558,0.0001805616713484915,0.00011504198761513774,0.002862896497589039,0.00723026043324191,0.0003459088625197472,0.00018052901682577,1.5899109842099194e-06,4.108928268355779e-05,8.709068071320627e-06,3.331527369205206e-07
,0.22880791834983802,0.013338497522417132,0.00019737567771666058,0.00011966202560735606,0.0032153913962954645,0.007889829649124725,0.00040562218263788633,0.00019732109706161404,1.5527613812156543e-06,4.752324556611583e-05,1.0073857255027029e-05,3.22614712918901e-07
,0.24248902195173216,0.014859709974680732,0.0002156889114695163,0.00010082016542849722,0.003611185288042987,0.008609494531156043,0.00039616900272711176,0.00021562116010818343,1.1184002073557095e-06,5.496381040396086e-05,1.1652413226018537e-05,2.226788518195858e-07
,0.25698480519149486,0.01562909468329832,0.00023555101683270292,0.00012017638078708598,0.0040555773948741745,0.009394719247892038,0.000392004988880018,0.00023546986086455646,1.691184182600274e-06,6.356826681046265e-05,1.3478193837916979e-05,3.547512540040128e-07
,0.27234336968947565,0.0160289100182522,0.0002570168129794079,0.00012634914852947918,0.004554511788748453,0.010251463015629335,0.0004213337739843059,0.00025691994382169635,1.8423682983620076e-06,7.351843813696159e-05,1.558988811163104e-05,3.795383498150011e-07
,0.2886156069523788,0.015867097464702405,0.00028020641459151544,0.000143980259321368,0.005114655155979001,0.0111862246705488,0.0005022981580308007,0.00028010532079671884,1.8523621364926694e-06,8.502449828576491e-05,1.8032232868310307e-05,3.851064410205723e-07
,0.3058553540529116,0.014157969957959728,0.00030536811414514124,0.00019776682544921673,0.005743483804903169,0.012206091210230642,0.0005439039096680095,0.00030528996345930044,3.1759102587064082e-06,9.832937998922199e-05,2.0856956600091e-05,6.681660607157728e-07
,0.3241195572441417,0.009670333371485713,0.00033286961844273096,0.00016181580574486885,0.006449380989746883,0.013318790651276247,0.0004329710594370019,0.0003328420913979713,2.823968209733787e-06,0.0001137138658750574,2.4123870257154496e-05,5.911508907748378e-07
,0.34346844381894415,0.005989392716642142,0.00036318497736657543,6.83792912866183e-05,0.007241745743228205,0.01453274957876531,0.00039058824597441665,0.00036318575450938756,1.445471375280202e-06,0.00013150246727213613,2.7902127844132492e-05,2.687233891491746e-07
,0.36396570252457233,0.011477448902517227,0.000396714660053787,0.00022150777443457917,0.008131114542412995,0.01585715579493229,0.0005410538643738997,0.0003966669788065662,4.082050645211968e-06,0.00015207021202716067,3.2271683047912966e-05,8.472598835856544e-07
,0.3856786728399252,0.016751839143678934,0.00043354546170247906,0.00027360464786935787,0.00912929727777207,0.017302026508226983,0.0007247159435392625,0.000433430283728141,4.807639233032839e-06,0.0001758504808588745,3.73249723813661e-05,9.9447115235208e-07
,0.40867854341819915,0.018968952317999294,0.0004736978478271088,0.0002229632207119621,0.010249529155427912,0.018878282540477277,0.0007267186797428812,0.0004735510434830278,3.522795431034206e-06,0.00020334405311824832,4.316885982133097e-05,6.864989516793536e-07
,0.4330405599899166,0.0197412271315831,0.0005172680142183459,0.00026959170434907506,0.011506640338418885,0.020597829069122678,0.0007450571937718545,0.0005170792117165083,5.1587916845895895e-06,0.00023512954716840495,4.992688344987133e-05,1.0471836699480965e-06
