description,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_PF4_error
system=hub_ic_2d,0.08624173720741278,0.002833116362354764,0.005467219796517745,0.0072086303433330666,0.0031933809136291415,0.00045461590639161585,3.070462264310045e-05
CPF1&2,0.16408237251033653,0.0054307929337989,0.009721533068816481,0.01333115990902783,0.006050339803244713,0.0008131721145439038,5.391331297572194e-05
size=3*3,0.22686883522524026,0.007751751222523483,0.011903452422904939,0.018074123842152397,0.008356272820263778,0.001007491261107949,6.462697751950261e-05
tau=0.1,0.2709152611132016,0.01007833706357481,0.011791450450748605,0.02105646330264114,0.010376414063091751,0.0010285502780268585,6.214053069255306e-05
"steps_list = np.arange(1, 101, dtype=int)",0.29587409196099285,0.012309907502538827,0.010698370705854813,0.02242025030602481,0.012554120651799294,0.0009325124167965001,5.084856806356975e-05
,0.3042464137488051,0.014505187378217982,0.009805665069365574,0.02262719907046558,0.014682316846414922,0.0008366140576207244,4.079246483516037e-05
,0.30036141239225306,0.016712049795011792,0.009048150479593146,0.022269871158049702,0.01683061474415657,0.0008626123214636745,4.5783256445802004e-05
,0.289601388367929,0.018956269805616953,0.008711622029047107,0.023016056147944792,0.019036010868111,0.0009675699329175062,5.6055246691503235e-05
,0.2783524806975143,0.02124476540722014,0.008711344186495636,0.02480657110790354,0.021308491974501697,0.0010482958898003771,6.240755070421931e-05
,0.27123100818191725,0.02357168058931116,0.008846015261066216,0.027266257151640508,0.02363882732793994,0.0010710160993033372,6.228392626023033e-05
,0.2657754553775386,0.02592205594885597,0.009567741611105542,0.029888551689296973,0.02600200684796461,0.0010484219631480298,5.837808620923395e-05
,0.25685188879078763,0.028276790056155566,0.01039973916267435,0.032194969119080666,0.028365185347869165,0.0010108994430751827,5.971550463924809e-05
,0.24246437259770823,0.030621243499126215,0.010618136924472225,0.03400149181793622,0.030703912804494977,0.0009923143022640296,6.34908341367511e-05
,0.2403987012775319,0.03295280026526871,0.009965048015837042,0.03548825574862932,0.03301636984726209,0.0010067697413660539,6.424195630638655e-05
,0.24130267763026567,0.03528068839068221,0.009446324582197943,0.03707342904217712,0.0353225362057857,0.0010433482366430848,6.511052793360534e-05
,0.24233470968911477,0.037617221058901425,0.00958906455292187,0.0391036394488553,0.03764716064365063,0.0011016069484379295,6.582203810312624e-05
,0.24398365902876443,0.03996723660806629,0.009634445421020172,0.04161455552362815,0.03999990165182365,0.0011424923595500002,6.752133321727301e-05
,0.24560338428624134,0.04232417965712664,0.01069571419255511,0.04436507769106266,0.04236862222194143,0.0011473727072695834,7.27263724968625e-05
,0.24873217240867784,0.044675379505005504,0.011897199798034223,0.04703368424612812,0.04472991235603572,0.0012047640805737325,7.960772869608993e-05
,0.26073919266030027,0.04701153546363155,0.01240318025558013,0.04940757294258515,0.0470666594205698,0.0012625524265102647,8.34272443619871e-05
,0.2671231740252376,0.04933298618115008,0.01210914942298076,0.05147996556129884,0.04937889407747202,0.0012959992160804805,8.437889843793476e-05
,0.2697016688163286,0.05164897338594248,0.011350931590738886,0.05342488409938669,0.05168176072668026,0.001321214309823193,8.442879334491075e-05
,0.27301296959835064,0.05397158121532395,0.01085189279234946,0.05547082355580974,0.053994552761732525,0.0013563500859496785,8.576907063894918e-05
,0.27944294306570794,0.056308995604471335,0.011433489462204693,0.05775851629940355,0.05632955820817697,0.0014086566314343697,8.903477093169133e-05
,0.2868978743213207,0.05866191880692426,0.012423545161450916,0.06028050738848981,0.05868713434499345,0.001473012736912524,9.321879567546857e-05
,0.2920059990140911,0.06102409506840289,0.0127398037643525,0.06291212132025915,0.061057549600063175,0.001542376894934742,9.743468134389889e-05
,0.2919504453235076,0.0633856242267231,0.013514382293993087,0.06547214135748337,0.06342625004572035,0.0016138177567471977,0.0001018004786841868
,0.28400094360872435,0.06573731063011787,0.014059586856501955,0.06778779499109634,0.0657797237368524,0.0016834234647960143,0.00010647994515335948
,0.2659045607895183,0.06807473680665539,0.014090175935652273,0.06977845231467969,0.06811115984308909,0.0017417234694081867,0.00011058442966541192
,0.24027364899657924,0.07040062478553887,0.013436305252729125,0.07153592663763994,0.07042466485359451,0.0017806248583018788,0.00011278882901617464
,0.23882633502383033,0.07272373557476658,0.013314445069985968,0.07332105437211796,0.0727346471071788,0.0018062022711993972,0.00011314369725194602
,0.23594278074064218,0.07505386916831955,0.013709691990314821,0.07541659362813952,0.07505802566137987,0.0018404908663288016,0.00011444645149367893
,0.22693823794056014,0.07739566131424466,0.013341130386844128,0.07792198129438613,0.077402993995504,0.001901638416969654,0.00011781594197408621
,0.2156521336474989,0.07974585345574625,0.013994848522785767,0.08068567512840663,0.07976326356367486,0.001982680153616875,0.00012423295185728518
,0.24781504489583728,0.08209647530946768,0.015338510780353733,0.08343642823787482,0.08212348231607122,0.00205932054271648,0.0001303222358165656
,0.27734090578406095,0.08444126238564857,0.016077334577469383,0.08597354085721688,0.08447142745588129,0.0021147893052282786,0.00013385130258984973
,0.29682178616918403,0.08677977267611901,0.016105216528577593,0.0882646238419345,0.08680617978701871,0.0021536383729841187,0.00013510241588294268
,0.30431284574695594,0.08911619080148073,0.01570698573771112,0.09041128042739154,0.08913593629805688,0.0021940223275204967,0.00013635859305982073
,0.3017038618337212,0.09145499314315467,0.015366178226935276,0.09254562367468554,0.09146947611664911,0.0022470136977995746,0.00013934490125979202
,0.29446185653670137,0.09379793316457039,0.015428974010651629,0.09475245236663866,0.093810248625337,0.0023072972355639553,0.00014344906039418507
,0.2899705871042674,0.09614419691466919,0.015872246077206265,0.09705612148611527,0.09615697710451486,0.002365532215147086,0.00014721983466980138
,0.29084360593237324,0.09849181436042763,0.01647899350941711,0.0994369429347913,0.0985068155202089,0.002422184048652997,0.00015047801766562065
,0.291116237399732,0.10083807389056126,0.017093320666431384,0.10183795735142828,0.1008560905027119,0.002484532143459569,0.00015423505129430465
,0.28474017556589154,0.10317946329334556,0.01760578470232137,0.10417407761918993,0.10319938216629104,0.0025528074070650113,0.00015892188140182947
,0.27339863387716434,0.10551318899340935,0.017819608925474347,0.10637621882657887,0.10553137994913367,0.002615499724603216,0.0001633821067147872
,0.2558360175200812,0.10784019859219796,0.017549716064177764,0.10845909734585221,0.10785223089425128,0.0026614471532176074,0.00016610377919349498
,0.23550770033962024,0.11016659092009652,0.016961523227993606,0.11054822865570285,0.11017088876169817,0.002694417976532207,0.00016714092957381067
,0.2275942218606465,0.11250068305966743,0.016719628796634786,0.1128128427721251,0.11250090188280908,0.0027329350461930382,0.00016845145556219004
,0.24331038486359793,0.1148471430951232,0.017414006169188895,0.11533724499282018,0.11485043638292537,0.0027929464285378017,0.00017204284686033597
,0.2680578107203274,0.11720308834039768,0.018780395685782044,0.11804110895285892,0.11721514021599731,0.00287114173004805,0.00017778469077915065
,0.29034562019743565,0.11955978560703573,0.02007872369424806,0.12072577870474409,0.11958068857393304,0.002948888791567241,0.00018363467443171738
,0.30487982270685854,0.1219086170395004,0.02076096738415226,0.12320617891122836,0.12193296643816967,0.0030106367264656937,0.0001877617549049858
,0.30895542804339404,0.1242463751245008,0.020697490586884477,0.1254221444739507,0.12426717624614612,0.003055812980269009,0.00018998545785278177
,0.3025787049236924,0.12657611258172727,0.020145367129818015,0.12745866819835847,0.1265891284463677,0.003095528822695629,0.00019154051121098833
,0.28846408507484894,0.1289039588738567,0.019584127969480974,0.12947945853698867,0.12890948659156284,0.003140846303971524,0.00019378895971409497
,0.2724986511292588,0.1312351654692858,0.019469699647078335,0.13162925584995688,0.1312368474530907,0.003195018398230114,0.0001971632485704989
,0.2634626715218021,0.13357202112232358,0.019953045908708434,0.13396544391839857,0.13357434814990268,0.0032552078090596283,0.00020121425810064452
,0.2658817262303758,0.1359138827211738,0.020799260703532666,0.1364476228734223,0.1359200979831167,0.0033179556657418493,0.00020534609275513264
,0.2737780865056688,0.1382581910694102,0.021661627210888663,0.13897426185701584,0.1382692350295028,0.0033813087765367567,0.00020930690010688421
,0.2791643638414315,0.14060168639325912,0.022306710221568393,0.14143646028003837,0.14061609351169183,0.003443477867325763,0.0002131164068655266
,0.27793687386073285,0.14294172979033914,0.022622182907870117,0.14376450738683913,0.14295633961329218,0.0035019364917249327,0.00021675055530870102
,0.2747230302359761,0.14527755417314153,0.022588780392029634,0.14595603695782794,0.14528893027331688,0.003554696338625344,0.0002200115329079366
,0.2713431567594989,0.14761079365201685,0.022315692374147413,0.14807958006206837,0.14761694723050725,0.0036023830858678834,0.00022274041121966745
,0.26474949960682925,0.14994469995522092,0.022087684591820186,0.1502466641679575,0.14994631239884507,0.003649223398892901,0.00022518372861345272
,0.2638449843102031,0.15228222989685122,0.022269075955228906,0.1525545355135445,0.1522825291447646,0.0037014768850777368,0.00022806195984284016
,0.27917436332726886,0.1546240682306674,0.02299596164860393,0.1550258489616683,0.15462711982211785,0.003763000482252168,0.00023201975994278817
,0.2973928803497826,0.15696792756202674,0.024004674345877428,0.15758875758703025,0.15697617866206678,0.0038309799455544143,0.00023685902681433422
,0.31419742071490225,0.15930980805124956,0.024858144873294245,0.1601199026613287,0.15932251506618278,0.0038968801327362,0.00024150384647991064
,0.3261732417272414,0.1616465644896551,0.025260027809901595,0.16252283153911634,0.1616603482369483,0.003953286542718602,0.00024494272792217235
,0.33140549920627177,0.16397803108786108,0.025215104515168903,0.1647840071717856,0.16398922802629304,0.004000510220072487,0.00024720263673378974
,0.3295665074583734,0.16630712258768995,0.024999398569677728,0.1669679132918385,0.16631412483276542,0.004046236268629606,0.00024933436789165245
,0.3218164161643064,0.16863784216246666,0.02495976208354438,0.16916250083332207,0.16864169284645233,0.004098309233475696,0.000252379547959171
,0.3108629474849561,0.17097273621652032,0.02526126869085729,0.17142190734639967,0.17097583624224297,0.004158116803159396,0.0002563977208131665
,0.30090060003395763,0.17331160157774003,0.02579283142279351,0.17374589962341755,0.1733158840159588,0.0042212087762059074,0.0002606380962434971
,0.2957187870125297,0.17565205796708222,0.026325184225749542,0.1760978670332813,0.17565801040715132,0.004282937065226973,0.0002644999839951694
,0.30588212973875367,0.17799121649972488,0.02671676378904411,0.17843617098585257,0.17799802081909025,0.004341807247697947,0.0002680201127523813
