description,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_PF4_error
system=hub_wc_2d,0.004330405599899166,8.256100644178154e-06,0.00011506640338418886,0.00020597829069122679,8.318917838398945e-06,2.3512954716840494e-06,4.992688344987134e-07
CPF1&2,0.008392484023561575,1.624377033420025e-05,0.00021587271534986,0.0003929045955391786,1.6353283033330738e-05,4.376284284189815e-06,9.290908119305672e-07
size=3*3,0.011960941611803189,2.3735023523620042e-05,0.0002905851592319068,0.0005444479328933704,2.386992691275063e-05,5.803233507255214e-06,1.2318402951646327e-06
tau=0.1,0.014889361453782434,3.05866541155437e-05,0.0003318526295758934,0.0006492704363130951,3.0725275298831456e-05,6.4631281569515814e-06,1.3715560949747392e-06
"steps_list = np.arange(1, 101, dtype=int)",0.017131327190273545,3.674908193399078e-05,0.00033822063683001117,0.0007024947266756325,3.687815886898917e-05,6.3187762619272645e-06,1.3402355862727235e-06
,0.018738841313575155,4.225318046927815e-05,0.0003149366088315903,0.0007061908530615865,4.2374455623167725e-05,5.474220983280861e-06,1.1598252170553883e-06
,0.019832654736742165,4.717695849680749e-05,0.0002750009230618924,0.0006689622686958791,4.730889491398738e-05,4.168356423028552e-06,8.807512243353834e-07
,0.020551592199270708,5.1659482928686686e-05,0.00024331858327578123,0.0006049846312736956,5.177842705261281e-05,3.195437650443323e-06,6.756052097100715e-07
,0.021006628335610598,5.704509095184472e-05,0.00024575578413057753,0.0005328377598409991,5.6285030069957924e-05,4.069994450973257e-06,8.643273740865955e-07
,0.021264413678063684,6.22172993986128e-05,0.0002620649081268471,0.0005194207687890487,6.138590786406753e-05,4.631752769333272e-06,9.848718566513195e-07
,0.021356634377995738,6.713345628181375e-05,0.000270429880919441,0.00048257477250192375,6.630333580150721e-05,4.641303917296699e-06,9.874470114663177e-07
,0.021293369575765143,7.177568479532073e-05,0.0002647372166223504,0.0005185263984275623,7.093511449064367e-05,4.700949916185511e-06,9.970663849704704e-07
,0.02106836956164705,7.616178583427748e-05,0.0002489610556214159,0.0005325401591056981,7.530253128878378e-05,4.2323120519420115e-06,8.967100812726034e-07
,0.02065556516786587,8.033726575929884e-05,0.00024120142559194856,0.000591767270297264,7.946099692893886e-05,3.3928706709810554e-06,7.155365597568405e-07
,0.019997074733732852,8.435726664662524e-05,0.00026713591314686443,0.0006593308284891751,8.348184686225898e-05,3.882719716004197e-06,8.237098723664046e-07
,0.018991615117014037,8.82725842317859e-05,0.0003076929184901535,0.000703253486672319,8.743570651521346e-05,5.243004019166641e-06,1.1122098704370304e-06
,0.017504831306059888,9.213044073195142e-05,0.000335323983930442,0.0007086502324332607,9.138655972576585e-05,6.1985139777234096e-06,1.3154924478917029e-06
,0.015411108190802731,9.59897033527958e-05,0.0003352623706873903,0.0006659872275079716,9.539702710410266e-05,6.489444856750959e-06,1.3777220004787675e-06
,0.012647231992390397,9.993791311558567e-05,0.00030093993458420984,0.0005722074907738758,9.953679936104791e-05,5.98766771850005e-06,1.2714983474209109e-06
,0.009253262587542858,0.00010409195245683167,0.00023278165353636518,0.00043163665880236374,0.0001038832305334902,4.706305784145386e-06,9.994665370171522e-07
,0.0054136566374365985,0.00010857159645591507,0.00013762371091674403,0.0002577907953291015,0.00010850799572066572,2.7997629104450017e-06,5.939594248600779e-07
,0.001960468305079865,0.00011345475687524466,3.400205242145573e-05,0.000124198011241954,0.0001134540324299684,7.426443775229587e-07,1.437627230419574e-07
,0.003909696934743617,0.00011874168120370243,9.785630551591478e-05,0.00019197433649761547,0.00011871603495743605,1.987314783289743e-06,4.1668418569250294e-07
,0.0078028760030030685,0.0001243530540153043,0.0002000272372570192,0.00037160372194521983,0.0001242379414992002,4.058553162690577e-06,8.580888598248586e-07
