description,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_PF4_error
system=isg_wc_2d,0.014309840020711586,6.674398767252271e-05,0.00021167633409818884,0.0004906552498879037,6.775222618170802e-05,2.7176787625457684e-06,5.084928574407301e-07
CPF1&2,0.028037606887831638,0.00013247797462615827,0.0004143628107927928,0.0009608922925919528,0.0001343685778696827,5.314694824849441e-06,9.947254935837101e-07
size=3*3,0.040625945025584594,0.00019617417338420784,0.0005994470483251237,0.0013912028896621298,0.00019878012924513236,7.664996945089785e-06,1.4375137912164349e-06
tau=0.1,0.051565790150980624,0.0002569617551151833,0.0007590989155006175,0.001763858137618347,0.0002600495372357921,9.662165048098598e-06,1.817754939962119e-06
"steps_list = np.arange(1, 101, dtype=int)",0.06041773502838379,0.00031414128634720527,0.0008866051543428801,0.0020637000719702877,0.0003174286212035309,1.1219516022290997e-05,2.1193007558591308e-06
,0.06683027622590972,0.0003672295429712481,0.0009766612444551104,0.002278825303264376,0.0003704081419531744,1.2273570980786146e-05,2.3296563615598747e-06
,0.07055422299739778,0.00041599670282623056,0.0010256002846076727,0.002401141590123664,0.000418759443203001,1.2785914439352374e-05,2.4404849941390406e-06
,0.07145277723762507,0.00046049698810440035,0.0010315502105262308,0.002426996799469575,0.0004625695852820584,1.2747316328582874e-05,2.447925431630271e-06
,0.06950704338215394,0.0005010956997321002,0.0009945156530670647,0.002357297876327871,0.0005022736557099142,1.2180208933882652e-05,2.353595728205278e-06
,0.06481705161045834,0.0005384969739144545,0.0009164233627228679,0.002197385257010361,0.0005386891500742596,1.1100973375030348e-05,2.1618771676653396e-06
,0.05759898964052184,0.0005758467637854559,0.0008009569522955031,0.0019585810372489657,0.0005747720221518889,9.570209427157053e-06,1.8830398965092679e-06
,0.04818125762718537,0.0006127768744022582,0.0006535946799430984,0.0016607883743454187,0.0006110105455148628,7.689206192665503e-06,1.533627332849546e-06
,0.03701255965636106,0.0006505950393696676,0.0004823148523422008,0.0013446667722218856,0.0006486170627393688,5.6719637844887e-06,1.1470122186401496e-06
,0.02487724517624429,0.0006907755444668978,0.000311786065588624,0.001094352164247626,0.000689194133223792,4.137208367523943e-06,8.153789158893725e-07
,0.01620750700650007,0.000734395760553549,0.00022599891837527314,0.0009987248087001761,0.0007337347871814458,3.7807663970402796e-06,6.792288346239015e-07
,0.015580051144038659,0.0007817259990783023,0.0002519188015765748,0.0010901362246629764,0.00078223559897599,4.750276029376765e-06,7.85332763759387e-07
,0.021416457009452074,0.0008321847114721292,0.0003702739778402737,0.001319964555157836,0.000833814830611343,6.564077252436303e-06,1.0787619817432826e-06
,0.03070723310453734,0.0008846682144510905,0.0005254814224294115,0.0016086991587035925,0.0008871518028609342,8.47933583578791e-06,1.4299149890016997e-06
,0.041659899193938435,0.0009379647490297643,0.0006765123624685064,0.0018988852219291742,0.0009409179648562361,1.0173532063980464e-05,1.7604306805046061e-06
,0.051098569732028754,0.0009910335065661394,0.0008025172104776364,0.002154379430959136,0.0009940351243064387,1.1493494070831764e-05,2.0333186786555195e-06
,0.058463555215600295,0.0010431196969325673,0.0008953487994730482,0.002352207266217303,0.0010457686976270925,1.2354864672576407e-05,2.228755796035027e-06
,0.06345707841096233,0.0010937740191245499,0.0009507699600674051,0.0024813923328531064,0.0010957349066326985,1.2716030223640332e-05,2.3361627851923393e-06
,0.06590245756416953,0.001142833266509236,0.0009667704330625516,0.002533878373664808,0.0011438749818521831,1.2570168415117897e-05,2.3516332830899547e-06
,0.06574161020912316,0.0011903836158374459,0.0009434425795596112,0.0025090320545623286,0.0011904115133615153,1.1983500233541257e-05,2.280503786598583e-06
,0.06304047430792702,0.001236709680375175,0.000882563242377398,0.0024165270769066155,0.0012357847491669684,1.0986114596076905e-05,2.1277055247919505e-06
,0.05797817503640703,0.0012822286567809264,0.0007880116763560189,0.0022803658663656016,0.00128056517603321,9.73702955709333e-06,1.9132361762656622e-06
,0.05088044700745111,0.0013274125860756963,0.0006689405741315295,0.002136942086908727,0.00132534706070548,8.5637552301635e-06,1.6798408233475952e-06
,0.04250398115171938,0.0013727081314352234,0.0005530643362540554,0.002015485822257499,0.001370640444630044,7.673428125511479e-06,1.4782959769258825e-06
,0.03539574314954341,0.0014184678247170757,0.00047196461827272014,0.0019362020638730335,0.0014167868565078008,7.212435984085426e-06,1.3442025135190665e-06
,0.030010885552704255,0.0014649056885809098,0.0004248015154041793,0.0019263224011524384,0.001463918381950604,7.261917998968333e-06,1.2960644660739701e-06
,0.02859244766624878,0.001512083731638085,0.000429946946667461,0.001987372579928273,0.0015119641538184174,7.903556545219014e-06,1.349181586204368e-06
,0.02924585608531181,0.0015599282176139314,0.0004730942104496476,0.002106858516514379,0.0015606949823416337,9.009172488951355e-06,1.4902640943412991e-06
,0.03250842254796669,0.0016082691689863306,0.0005495452695320853,0.002260981412341351,0.0016097917357923359,1.0256994235424877e-05,1.6825031184948734e-06
,0.037795094640236455,0.0016568930984159412,0.000639744484636255,0.002422975218838606,0.0016589224195416843,1.139819762618364e-05,1.8823388978294408e-06
,0.04299124193316009,0.001705596687602468,0.000723241495726396,0.002569219303570326,0.0017078128724565193,1.2274877814425425e-05,2.0544045720404596e-06
,0.04786203537125294,0.001754229192107624,0.0007911416994569443,0.0026868583516315428,0.0017562975558516596,1.2791731336703231e-05,2.1758962703432415e-06
,0.05265339819516055,0.0018027148231933314,0.0008365291562087689,0.0027603659331608163,0.0018043414234145392,1.2899761031779781e-05,2.2334838015042945e-06
,0.05589455181586862,0.0018510521825736781,0.0008537225074419959,0.0027806229974431853,0.001852030277296732,1.2630223989732973e-05,2.2260108216752434e-06
,0.05705761650194098,0.0018992938882409249,0.0008408714763705158,0.002749158160655694,0.0018995337567111897,1.1986982371995166e-05,2.157603738560195e-06
,0.056110320301033835,0.0019475142669364153,0.0007994510201119861,0.002692974539936123,0.0019470512970033876,1.1051348063940882e-05,2.0624155489086936e-06
,0.05327461134779083,0.0019957753930389542,0.000741587336996263,0.002675141409400584,0.001994755657054167,1.0627640905313314e-05,1.980147007397832e-06
,0.04961596810302789,0.002044101132675325,0.0006852028360622429,0.002674337314521257,0.0020427487419687456,1.0268238756344536e-05,1.8989220797022963e-06
,0.04622743349073237,0.002092465398093312,0.0006377855790493331,0.002681493794931544,0.0020910395958151015,1.0041815120499561e-05,1.8355793822105792e-06
,0.042690832840637745,0.002140796008275349,0.0005986370504918192,0.0027012164283839986,0.0021395468397960226,1.0009170587878999e-05,1.7995031481658913e-06
,0.03969372649702401,0.0021889913907979087,0.0005754316142227657,0.0027387723406791437,0.0021881212844674365,1.0248887355783208e-05,1.8035680411696338e-06
,0.038773641159347144,0.002236945093213844,0.0005806233790544949,0.0028076740762639192,0.0022365812398925044,1.0817739541555327e-05,1.8558853304303662e-06
,0.038925874519327414,0.0022845726443823937,0.0006046705527568919,0.0028985890561077456,0.002284752832250151,1.1593256703263934e-05,1.945009190351058e-06
,0.03951029655919114,0.0023318358163519804,0.0006386720125023777,0.002993249871508166,0.0023325086457587014,1.2382497085922582e-05,2.0495738411721502e-06
,0.04101673448180408,0.0023787598883155303,0.0006814096691344363,0.0030793566073364803,0.0023797987630942833,1.3042081577628221e-05,2.149023895602799e-06
,0.04367897402120921,0.0024254398709163123,0.000724267055836055,0.003151731524849274,0.002426668483474314,1.347349634191571e-05,2.224801364896959e-06
,0.046356905287864715,0.002472032390995389,0.000756605196097343,0.0032011392510246993,0.002473257532698603,1.366576941730465e-05,2.2622283591509186e-06
,0.048353113346664874,0.002518732053777978,0.0007728048452804731,0.0032148345379345933,0.0025197778572773485,1.3561767461125715e-05,2.260508686760232e-06
,0.049584876026891496,0.002565735072873813,0.0007715941465433148,0.0031899637464025948,0.002566471981042,1.3142445115932308e-05,2.2137181977726778e-06
,0.05013787726499182,0.0026131977865326696,0.0007574408824248805,0.00312955819092957,0.002613560473677871,1.2445635119547217e-05,2.1186140840673863e-06
,0.050044387305265746,0.002661200821656126,0.0007366490703466598,0.003054954106434249,0.0026611921696799642,1.184563175614583e-05,2.0699896639620066e-06
,0.0494479935998458,0.0027097287390893117,0.0007196963448581797,0.0031138729680151756,0.0027094107765620033,1.1900913332218069e-05,2.0833508554003048e-06
,0.048438544412890576,0.0027586700613050816,0.0007027161306513814,0.0031949047663928044,0.002758145771673218,1.1973573275068874e-05,2.0974356770537834e-06
,0.04715582715463434,0.0028078363951013698,0.0006864649427054116,0.0032793633844975315,0.0028072274058616887,1.208471106742758e-05,2.111138995940315e-06
,0.04567601180474752,0.0028569949510364114,0.0006722263254754845,0.003364137038659549,0.0028564195826467622,1.229075726863372e-05,2.1336634899306237e-06
,0.044671023004661845,0.0029059072380318044,0.0006679855516675698,0.0034486617110492577,0.002905462173960773,1.2685305487566404e-05,2.1804706392421668e-06
,0.044612736639882265,0.002954367306545257,0.0006799798077772234,0.00353275819781209,0.002954114972438698,1.3258633145541071e-05,2.2478638130372678e-06
,0.04497751952551077,0.003002234317754572,0.0006996330978556941,0.003614209744764791,0.003002197127526591,1.3856018673363717e-05,2.32143709887022e-06
,0.04534640443813346,0.003049455531583157,0.0007185732764901044,0.0036873541836378795,0.0030496173279040808,1.4349136168900714e-05,2.384949586630427e-06
,0.045601670248608374,0.003096076750240591,0.0007350982277381818,0.0037444405519431005,0.003096390831520922,1.4724785644320088e-05,2.4264496531333507e-06
,0.045876814670682345,0.0031422380548159685,0.0007480119193652684,0.0037782172446508837,0.003142640070477033,1.4913156085492656e-05,2.4374426638297416e-06
,0.046413279511314146,0.003188153895627706,0.0007541701551230651,0.003783651729281125,0.003188576792625572,1.48534742153883e-05,2.42832567839762e-06
,0.04712638908805616,0.0032340788595719935,0.0007508189799338939,0.0037588531812461075,0.0032344664199979688,1.4541446870210508e-05,2.3846833211714125e-06
,0.047574705339488405,0.0032802638509435455,0.0007379007043529059,0.0037061335240706787,0.0032805796858071962,1.4001719960035052e-05,2.3036047157576952e-06
,0.04757757088763129,0.0033269110131492656,0.0007195151014069575,0.0036344706862158054,0.003327141339528312,1.3304209044365851e-05,2.1924894269574036e-06
,0.0472317121135829,0.003374137497905839,0.0007047821839851943,0.0035792083905330308,0.003374288099440609,1.2906739585994127e-05,2.143532602893798e-06
,0.046708828514433955,0.0034219564803359783,0.0006990069962186366,0.003646440670770397,0.003422045913444248,1.3202175349632182e-05,2.190137527896566e-06
,0.046137640052206656,0.003470278937516024,0.0006968757619754892,0.0037406929294935857,0.003470330563624088,1.348055602564341e-05,2.237244906616146e-06
,0.04559200410698327,0.0035189340347492656,0.0006950737336302617,0.0038486528831420583,0.0035189689438008772,1.3749966012506464e-05,2.301275593036236e-06
,0.045244193039800144,0.003567702038705465,0.0006949303085817339,0.00396106966308494,0.003567734052886198,1.4112144300184984e-05,2.3630633208462603e-06
,0.04552248856313747,0.0036163524266240865,0.0007042189514158089,0.004071521180232289,0.0036163856833549566,1.4681971380909693e-05,2.4350681750141095e-06
,0.046260192000051756,0.0036646805851591403,0.0007253740187308932,0.004174217694112593,0.003664709809682013,1.5277930788011654e-05,2.5210313861852874e-06
,0.04688567506763456,0.0037125380234534207,0.0007461633101156258,0.004262944686304749,0.0037125513391702085,1.5816189430122246e-05,2.59179617862248e-06
,0.047342792143370685,0.003759852571524629,0.0007594882150557083,0.004331665677225905,0.0037598363580841,1.6202779873467242e-05,2.635947637806108e-06
,0.04769258994351224,0.0038066363800406955,0.0007649716688748416,0.004375558665907515,0.003806581201084381,1.6397058568576945e-05,2.654471041173291e-06
,0.04763530492451913,0.003852980840958081,0.0007626442629513689,0.004391814523540516,0.0038528869420184045,1.6377036845548814e-05,2.6522877092062222e-06
,0.04702250096759381,0.0038990390870145266,0.0007525495078124554,0.004380376028359111,0.0038989196951026324,1.6140597728493686e-05,2.6151765618237776e-06
,0.046216933409487015,0.003944998633291222,0.000735077232071946,0.004345178371687087,0.003944879596651358,1.5709599425438422e-05,2.544872365400053e-06
,0.045660105659292585,0.003991048755509733,0.0007097481043211041,0.004297676742168431,0.0039909640650233535,1.5140512163982444e-05,2.447917581946144e-06
,0.045131377822422054,0.004037348675253594,0.0006864726142059037,0.004267700079902118,0.00403733281865916,1.4554697037984215e-05,2.33924641353197e-06
,0.04441477281939177,0.004084002736281283,0.0006712595831727131,0.004280030953118552,0.004084082005714163,1.4543783307703834e-05,2.3516339002325904e-06
,0.04385994168835507,0.0041310471264337945,0.0006744597833243536,0.004321210617061067,0.004131232342991481,1.4871676904113067e-05,2.404770436263019e-06
,0.04383299938077442,0.00417844980931292,0.000680886659177202,0.004385271705437348,0.004178732344633774,1.5224206236028616e-05,2.454609486127135e-06
,0.04366395939232361,0.0042261222721625274,0.0006845838864003845,0.004469794588950069,0.004226474161035874,1.5613390445302708e-05,2.5009353320205036e-06
,0.04330007231721922,0.0042739395044585965,0.0006881936641889786,0.004569968221560996,0.004274317410727072,1.6117538654349096e-05,2.553634162836809e-06
,0.04405109303741827,0.004321763699447996,0.0007045554310494015,0.004675660500154209,0.004322115832947768,1.67727161929441e-05,2.6380266577587522e-06
,0.04546270522225041,0.004369467326340669,0.0007344666236226553,0.004775123751840284,0.004369742099303241,1.7317080617199982e-05,2.7310982316283456e-06
,0.046283473871346514,0.004416952013347759,0.000756708970402928,0.004859368855788433,0.004417107100594096,1.771520660017812e-05,2.803001212117249e-06
,0.04623155915142675,0.004464160770557394,0.0007643154048164567,0.00492263712068483,0.004464171160633705,1.7939806752444927e-05,2.8479333180230035e-06
,0.04653527855838477,0.00451108229907242,0.000761924934087688,0.004962234273429157,0.004510945897930703,1.797400611759244e-05,2.861511480239833e-06
,0.047199344214238874,0.004557747427053818,0.0007632210382570598,0.004979308088936986,0.0045574869366916924,1.7815523393863424e-05,2.8416782640516345e-06
,0.04695187529332782,0.004604219000635085,0.0007532070984179697,0.004981156172037139,0.00460387930120588,1.7482153750686834e-05,2.78961890876243e-06
,0.045697936106088154,0.004650577639583013,0.0007303981818392475,0.0049827633885306385,0.004650218783464748,1.7021337632404773e-05,2.7112681449759775e-06
,0.04462455462492158,0.004696906388204603,0.0007053492531409104,0.004995380881626692,0.004696593362377161,1.6538704354236045e-05,2.67480970628958e-06
,0.04513167544993027,0.0047432772341986975,0.000710486861890302,0.005017331599344564,0.004743068493409543,1.6577729035323786e-05,2.690395500581389e-06
,0.04519790731614639,0.004789741741409119,0.0007185488090042869,0.0050451737451851384,0.004789678828267121,1.6787199182680756e-05,2.706083111119187e-06
