description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error
,0.0001324206122362996,0.00010376474452592398,1.2031092806187316e-09,5.231570564234484e-11,6.673072332811332e-11,2.618576066573079e-08,2.0496426744745153e-08,1.2031093396819203e-09,1.1093590661978367e-12,1.9984065977944875e-12
,0.00015479331116840337,0.00011609697444033687,1.5103870063323274e-09,6.807454913898e-11,9.075234952387829e-11,3.309482650785113e-08,2.4789390953717733e-08,1.5103866466160636e-09,1.650327139423534e-12,2.2204700216506336e-12
,0.0001809459167054097,0.0001287958189133699,1.89474787739598e-09,8.791908743972875e-11,1.237257738963027e-10,4.1826835445133514e-08,2.9726924602877845e-08,1.89474732044143e-09,1.5546101733938306e-12,1.9985307832079064e-12
,0.00021151705044530179,0.00014140039705853747,2.375198019403621e-09,1.1259540386862303e-10,1.6892512711316034e-10,5.28627708745885e-08,3.5276641092843473e-08,2.375197183573327e-09,1.9573779476450187e-12,2.7756234346208034e-12
,0.0002472532300779699,0.00015323881626537196,2.9754847449115745e-09,1.4256239418604742e-10,2.3098052276282944e-10,6.681051579841756e-08,4.132168713846016e-08,2.9754839035574186e-09,2.081226457254738e-12,2.5536235809918086e-12
,0.0002890270982488361,0.0001633744580432561,3.725427714173691e-09,1.776452350921928e-10,3.155764070063677e-10,8.443834863313231e-08,4.7615853604288985e-08,3.7254263378453e-09,1.5480310279753515e-12,2.220610705744818e-12
,0.0003378587322111537,0.00017055155718434907,4.662732777302228e-09,2.163659997420443e-10,4.3095565927724544e-10,1.0671725211614331e-07,5.3724622953664156e-08,4.662730641305647e-09,1.8130973007598565e-12,2.332219425426317e-12
,0.0003949405523697158,0.00017314935200687712,5.8355024456651e-09,2.565551254249427e-10,5.888242811390049e-10,1.348744040580085e-07,5.895256156178926e-08,5.8354998742178825e-09,1.0408520245849867e-12,1.7773408321223462e-12
,0.00046166644003870676,0.00016916095117984616,7.3057122317164575e-09,2.923841273645457e-10,8.047713563152972e-10,1.7046076532661665e-07,6.234798691721182e-08,7.305709080450394e-09,1.4319345800650353e-12,1.8883635304599456e-12
,0.0005396657744838369,0.0001562229343534265,9.15395246777065e-09,3.1498765679863296e-10,1.0996972389126363e-09,2.1543652549981008e-07,6.243694275774513e-08,9.15394872285786e-09,1.9101195191298587e-12,2.9985178194799204e-12
,0.0006308432201282009,0.00013173565167967904,1.1485661871021599e-08,3.098073313150809e-10,1.5024958012970825e-09,2.7227905217388115e-07,5.738262335611469e-08,1.1485658093399259e-08,1.6071266915051182e-12,2.4457880980320815e-12
,0.0007374252361613352,9.313980982094582e-05,1.4438843073291178e-08,2.5492407713533603e-10,2.053090535631637e-09,3.4411937088156604e-07,4.527349231284254e-08,1.4438839862813247e-08,1.4918576441389862e-12,2.4471434039927773e-12
,0.0008620144437984214,3.865592934056945e-05,1.8192746402730472e-08,1.2092094566617394e-10,2.8052564559686148e-09,4.349146180395082e-07,2.7387585473118462e-08,1.8192744777936136e-08,1.5322802844074673e-12,1.9008057777948198e-12
,0.001007653178258421,3.715438593335656e-05,2.298907647772971e-08,1.4672178113595566e-10,3.833158319030841e-09,5.496660163517941e-07,3.3202803874271975e-08,2.2989078839141654e-08,2.079392226671247e-12,3.1420149165553667e-12
,0.001177897778619401,0.00012449152552819546,2.91192827283146e-08,5.599640280896758e-10,5.237696771885264e-09,6.946943449988494e-07,8.013243092782172e-08,2.911929411757602e-08,1.9751975622160546e-12,2.93399850339671e-12
,0.0013769054275381734,0.00022321819665485442,3.690523928728963e-08,1.1668000243262783e-09,7.1572675460317665e-09,8.779881055796775e-07,1.4773990381327637e-07,3.690526782888585e-08,2.691626826457021e-12,4.099492552190113e-12
,0.0016095356627852345,0.00032269008280774296,4.6743901699801194e-08,1.9661057722375818e-09,9.779821561417811e-09,1.1096435544596746e-06,2.2757178675135797e-07,4.674395411376709e-08,2.2268431891533172e-12,3.568854714354175e-12
,0.0018814690384279277,0.0004065186312226134,5.91105036304072e-08,2.8879346234057403e-09,1.3363518917768983e-08,1.402420808213598e-06,3.0826169794038603e-07,5.911057844737034e-08,2.728469535548342e-12,5.064843008439063e-12
,0.0021993458325499436,0.0004532207877121574,7.46603150821024e-08,3.744422016011453e-09,1.8260624953617607e-08,1.772446715180577e-06,3.7024591519962595e-07,7.46602736677307e-08,2.4690575369576217e-12,6.009183205016874e-12
,0.0025709281888967044,0.0004355317483945055,9.417018555575285e-08,4.182110365446741e-09,2.4952010388127368e-08,2.2401031551144524e-06,3.869254632563281e-07,9.417011717807141e-08,2.280098943734079e-12,7.858338485563255e-12
,0.003005289649943503,0.00032863082060514303,1.1867208227242767e-07,3.6644394154131703e-09,3.409573390827367e-08,2.831149692357499e-06,3.2789565650989534e-07,1.1867200535652658e-07,3.6794839507562546e-12,1.2183037971044146e-11
,0.0035130367094822887,0.00012307218626390225,1.496421250815085e-07,1.5559029350040285e-09,4.6589647768841555e-08,3.5781424835765467e-06,2.0406457948621272e-07,1.4964208361735736e-07,2.250754716869791e-12,1.6446134082631756e-11
,0.004106567792601446,0.0001830899558900223,1.8916447352208753e-07,2.9224787097925194e-09,6.366258082608779e-08,4.522227522619931e-06,2.938423773713508e-07,1.8916456485368305e-07,2.925415328045063e-12,2.4344165138709568e-11
,0.0048003759858922385,0.000492630286771107,2.3946298178818074e-07,8.998205701111344e-09,8.699109837727735e-08,5.715407017681877e-06,6.392041734585562e-07,2.3946327818879203e-07,4.404417136509292e-12,3.578810015059688e-11
,0.005611402906487052,0.0007101466752943442,3.0277822801325807e-07,1.504485317217137e-08,1.1886873328924297e-07,7.223403768689112e-06,9.606535076608521e-07,3.0277861982054774e-07,6.815923609018983e-12,5.241712487143034e-11
,0.006559452348306187,0.0007022341191225218,3.824941361263268e-07,1.717615505372005e-08,1.6242767321867424e-07,9.12928127210856e-06,1.0376212521902144e-06,3.8249380087519923e-07,8.294388966834707e-12,7.68716670418459e-11
,0.007667673800465951,0.0003706073210421389,4.826524537373014e-07,1.037155935391115e-08,2.2194889600749655e-07,1.1538018924855547e-05,7.482520963952984e-07,4.826521001548599e-07,6.0983727234979236e-12,1.1318872019503692e-10
,0.00896312763854114,0.0002727872218278372,6.097879474990145e-07,9.625582220385064e-09,3.0328095975360583e-07,1.4582294431255288e-05,8.213312141416404e-07,6.097883757693238e-07,7.596829659331704e-12,1.6646954499862534e-10
,0.010477445779877517,0.0008593748352351514,7.714167062894762e-07,3.420314129107781e-08,4.144169081709587e-07,1.842979176889853e-05,1.7085155561799332e-06,7.714178884993449e-07,2.1186421774712836e-11,2.454232846970466e-10
,0.012247603922638668,0.000986348519060589,9.74870896293002e-07,4.5053831060986706e-08,5.662781381739921e-07,2.3292437267597185e-05,2.0900890437615744e-06,9.748700365494734e-07,2.9238207335859704e-11,3.6187074370215695e-10
,0.014316824208232775,0.0003830962401963838,1.2308950633030175e-06,1.993265323629625e-08,7.737875275310945e-07,2.9438072578140775e-05,1.5267859995071015e-06,1.230894106777547e-06,1.8884217740232687e-11,5.336730591239661e-10
,0.016735630324367496,0.0007984506891884689,1.556169308011521e-06,5.146978671484549e-08,1.0573374221071294e-06,3.7205207260090594e-05,2.4487744930944915e-06,1.5561717747589361e-06,4.431673187711866e-11,7.874339280298547e-10
,0.01956308077990012,0.0012751301190490907,1.9670091375574933e-06,9.32497565533036e-08,1.4447916382934686e-06,4.7021663593058015e-05,3.5992571843796233e-06,1.9670078543425743e-06,7.818942456321206e-11,1.1618253214609407e-09
,0.02286821042138095,0.0005050649378196167,2.484548021531746e-06,4.293092476230039e-08,1.974224471488717e-06,5.9428140517386044e-05,2.8871577426467756e-06,2.484545962988971e-06,5.6882099478489435e-11,1.7145733303356672e-09
,0.026731715328643553,0.0013157956781555886,3.141077833787029e-06,1.3419077485423504e-07,2.6976621575887458e-06,7.510799422520876e-05,4.925022724559487e-06,3.1410831028819783e-06,1.4178314134638904e-10,2.530767990171933e-09
,0.031247922147728646,0.0010832704321237705,3.969375865589011e-06,1.2346467533887624e-07,3.686194087935492e-06,9.49248754530627e-05,5.248919705427869e-06,3.969369800049981e-06,1.5190971769381201e-10,3.736024908688377e-09
,0.036527089833532395,0.0012016260990429907,5.016366457992448e-06,1.7010043962401555e-07,5.036958872291475e-06,0.00011997029630687712,6.66968640022039e-06,5.016376219572223e-06,2.412877519964139e-10,5.515891337532984e-09
