description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
system=hei,0.024068160275591135,0.006497811889625961,1.1987712962948557e-05,3.666937878368459e-08,2.154517905323465e-07,2.8761719608887823e-05,1.3089759370534269e-05,1.198772497061582e-05,8.616112216020213e-11,3.8342346223472253e-10,1.130742106496636e-11,4.067903386790226e-12
CPF1&2,0.028134508678056818,0.006666221468040728,1.5083601738335391e-05,4.0198091076642346e-08,2.94403684597947e-07,3.6350436193766304e-05,1.60107397488246e-05,1.5083613373788334e-05,1.2210865264470992e-10,5.460392366261723e-10,1.672562369704881e-11,5.834376480244977e-12
size=10,0.03288787000035877,0.007084504177304116,1.8984360472844533e-05,5.636388517099846e-08,4.0228730510065626e-07,4.594141654396983e-05,1.9623620373136114e-05,1.8984369255736366e-05,1.718528570876824e-10,7.795667451265507e-10,2.4637849230498774e-11,8.185982719444634e-12
nsteps=1000,0.03844431484678509,0.008179427365733091,2.394759109532049e-05,8.091206394565534e-08,5.497045951079313e-07,5.806295175743234e-05,2.4478429826790187e-05,2.3947598553735255e-05,2.465278440092898e-10,1.1157353015297821e-09,3.636831133066214e-11,1.214610047240292e-11
"ticks = np.logspace(0,2,num=60)",0.04493952362005936,0.009173932326309933,3.0290309618130098e-05,1.08383505078998e-07,7.511424775467005e-07,7.338272032193309e-05,3.115552322041237e-05,3.029032484091412e-05,3.6906840843287686e-10,1.600742031607509e-09,5.369985168574359e-11,1.8121398681985532e-11
,0.05253209943412577,0.009419379990044358,3.834290448254149e-05,1.273479522329815e-07,1.0263965723877711e-06,9.274456467035429e-05,3.9804552105203224e-05,3.834293809961042e-05,5.634137202142507e-10,2.301993889135842e-09,7.933059753150011e-11,2.621441335850597e-11
,0.06140744067698648,0.008637725624667029,4.844273416915255e-05,1.4692554917737445e-07,1.4025164329331898e-06,0.00011721497081810347,5.010434960079965e-05,4.844278058138303e-05,8.359149001725152e-10,3.318036166721211e-09,1.1718516355859563e-10,3.6871481008148246e-11
,0.07178226775075168,0.007919581868381497,6.106644285223416e-05,1.531059333573447e-07,1.916463665942e-06,0.00014814181118924703,6.204024873889624e-05,6.106647374591339e-05,1.1971637283918175e-09,4.7929658617536825e-09,1.731238873211595e-10,5.261765770818186e-11
,0.08390991447704654,0.008965724865204354,7.702860195828889e-05,2.165231550949624e-07,2.618744153788008e-06,0.00018722858599899984,7.71529328314517e-05,7.702860672947178e-05,1.726835490355445e-09,6.9379856050964535e-09,2.5580313194967817e-10,7.85882270771791e-11
,0.09808651330962755,0.010197258497469395,9.741824332073271e-05,3.060524816987447e-07,3.5783709742173163e-06,0.00023662825215020744,9.806964281767325e-05,9.741827351889687e-05,2.5868858025455874e-09,1.0062789344592707e-08,3.778668554989983e-10,1.1690882086753457e-10
