description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
system=isg,0.012310723205784508,0.0034375462571805803,2.834800890982326e-06,7.695690859776631e-09,4.857345711300894e-08,8.916840463424673e-06,3.3438654769987027e-06,2.834802636849864e-06,8.421197606830492e-12,5.176610547252257e-11,6.728102700451082e-12,5.753955022147886e-12
CPF1&2,0.014390640092602613,0.003983611333926785,3.5920053541909575e-06,1.2109463300849496e-08,6.637274586637554e-08,1.126953143286652e-05,4.25908001292382e-06,3.592008237681285e-06,1.2842597940126916e-11,7.247186801046001e-11,3.072415049471652e-12,1.0701882971762614e-12
size=10,0.016821961923628156,0.00444975430971693,4.5505079544725865e-06,1.74835232164332e-08,9.069513625957907e-08,1.42429750371069e-05,5.433381150638036e-06,4.550512621085371e-06,1.9471376773108037e-11,1.0235282903719675e-10,5.346792346713583e-12,3.2365403231175312e-12
nsteps=1000,0.019664058912293843,0.0047346843282214755,5.749348329425436e-06,2.3132942853063214e-08,1.2392978420924918e-07,1.800095543650539e-05,6.8613647252702746e-06,5.7493552085072115e-06,2.9007065740856568e-11,1.4465438050411608e-10,6.7436605515867375e-12,3.8513675383201154e-12
"ticks = np.logspace(0,2,num=60)",0.02298633187109698,0.005023960480205204,7.235839261824688e-06,2.9120007072867142e-08,1.6934354278372863e-07,2.2750470773586215e-05,8.514589391286919e-06,7.2358481727511845e-06,4.174427610520308e-11,2.0488465444956378e-10,8.300907515144711e-12,2.7670914983473114e-12
,0.02686990686050338,0.005792603943437169,9.079321576298707e-06,3.7222837281862204e-08,2.3139901649478424e-07,2.8753135149097202e-05,1.0364768721124185e-05,9.079331217690201e-06,5.778086635218941e-11,2.9136207013749296e-10,1.2221616761450988e-11,3.375300755395843e-12
,0.031409616137715674,0.0061709566053223695,1.1394491924191345e-05,4.1345522443130373e-08,3.1619446904198534e-07,3.633958861839427e-05,1.251603878485498e-05,1.1394500988524259e-05,7.864654766112008e-11,4.1516392046006853e-10,1.8085201251481664e-11,4.386643216356659e-12
,0.036716313770631274,0.00659869164577665,1.435275626337594e-05,5.0370901685941276e-08,4.3206291699623225e-07,4.5927709572208326e-05,1.544904857031554e-05,1.4352766131046108e-05,1.1222791741403856e-10,5.930206688999281e-10,2.6554329462814586e-11,6.13938863768315e-12
,0.04291958245257955,0.006862389892920498,1.815127037649964e-05,6.416215284316781e-08,5.903911184897248e-07,5.804563233650456e-05,1.9556417114902162e-05,1.815128636765739e-05,1.6877688425786957e-10,8.493130407825014e-10,3.917542409489192e-11,9.36684803384631e-12
,0.050170897601457334,0.00739216824146652,2.2972146409559236e-05,9.10886900157444e-08,8.067376074903196e-07,7.336083726795365e-05,2.4881001330334447e-05,2.2972173716518634e-05,2.5515017170130024e-10,1.2197767411371666e-09,5.7833380952202333e-11,1.4177462985193007e-11
,0.058647325989977954,0.008027511782497627,2.8994139105642102e-05,1.337828087764362e-07,1.1023636480655518e-06,9.271691674576193e-05,3.122857579246328e-05,2.8994175358216264e-05,3.7540349143108543e-10,1.7550159894400342e-09,8.541675420628763e-11,2.081789193076485e-11
,0.06855584919741224,0.006900231958716213,3.649486135411634e-05,1.4599709828735438e-07,1.5063198740270125e-06,0.00011718004123018178,3.832391172774136e-05,3.649489423145521e-05,5.299482802181082e-10,2.5306561311978687e-09,1.2607802915146299e-10,2.911228949711431e-11
,0.08013841742410228,0.004416317733558054,4.59905446410902e-05,1.343417128641591e-07,2.0583039783109772e-06,0.00014809768505491246,4.729441661049328e-05,4.599057222704691e-05,7.589259373173272e-10,3.6572664003406737e-09,1.8622228576407617e-10,4.153518119108985e-11
,0.09367785702935662,0.005332147161516934,5.812825670933334e-05,1.6888220604675042e-07,2.8125591942586317e-06,0.00018717284606640134,5.971840553945662e-05,5.812829986943553e-05,1.1307061882925209e-09,5.295149088889251e-09,2.7500827260097427e-10,6.249258346474506e-11
,0.10950477598550475,0.008674970292067678,7.349029007926942e-05,2.4311058822104323e-07,3.843205451426517e-06,0.00023655784791693266,7.57047115302129e-05,7.349035753639654e-05,1.6666365969038354e-09,7.680364372468356e-09,4.0631292975589444e-10,9.180924196149715e-11
,0.12800563578322854,0.013407857368416787,9.287069732279712e-05,3.923895249278821e-07,5.251524038472569e-06,0.00029897289008484193,9.57725404714179e-05,9.287078777325332e-05,2.4247959109209795e-09,1.1158654017378782e-08,6.002097843305102e-10,1.3185561481978253e-10
,0.1496321867757554,0.016726843975120045,0.00011746241292407045,5.960125763567557e-07,7.175907949573937e-06,0.00037785587583326395,0.00012179271021668652,0.00011746257525589853,3.6296822101595453e-09,1.6237320310347612e-08,8.866856806422439e-10,1.9830793121749294e-10
,0.17491249719838217,0.01429077937933249,0.00014821816201699282,5.482942813350257e-07,9.805461829054213e-06,0.0004775517692723132,0.00015174493839855037,0.0001482183259369513,5.2945505166375645e-09,2.366044556187038e-08,1.309964144761496e-09,2.908751713257832e-10
,0.20446384495502648,0.011682066428910053,0.00018694251679041707,4.358479948724337e-07,1.3398584499320719e-05,0.0006035519107023338,0.0001885736581577314,0.0001869425944063721,7.583770460736661e-09,3.452265756530505e-08,1.9353340969236994e-09,4.130716422053419e-10
,0.23900778666770864,0.01946979762599849,0.0002367640196616323,1.2357598615987963e-06,1.8308357773596087e-05,0.0007627964691404303,0.0002426525622388745,0.00023676438291429615,1.1569413455560433e-08,5.043259226217224e-08,2.8591934938568876e-09,6.333901225266853e-10
,0.27938777153776695,0.01460050393487082,0.00029871246882307717,1.0314449686851754e-06,2.5017239984078824e-05,0.0009640566883539859,0.00030213381949252105,0.000298712706057117,1.667827914507589e-08,7.375586929131985e-08,4.223998328173963e-09,9.083457663689391e-10
