description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error
,0.5018811364506598,0.009399001527628311,0.0002786373648837657,6.339324495457638e-06,0.0007222463436324199,0.005443897577410301,0.00028404033992817187,0.0002786373962787928,8.016593196891786e-08,3.0824106469878337e-06
,0.5866358856148417,0.01108259374264007,0.00035216574400664285,1.082598231911473e-05,0.0009867955783275663,0.006879996936775331,0.00036155410191188305,0.0003521660620500165,1.1830083065937523e-07,4.5533291379870215e-06
,0.685695834392537,0.011807983336634456,0.00044510145146089687,1.19358734923724e-05,0.0013482186722114907,0.0086948828904802,0.00044834675781791494,0.0004451014489041551,1.698598658785708e-07,6.726149212322552e-06
,0.8014726511061233,0.012350794719935276,0.0005625791264391836,1.5134668820078074e-05,0.0018419732066140592,0.010988437637882074,0.0005656834824063697,0.0005625789793613549,2.496383917449658e-07,9.935770123500136e-06
,0.9367835506055221,0.014586758524833886,0.0007110717054754343,2.341050934276004e-05,0.0025164852393536343,0.013886868503097059,0.0007159033681966829,0.0007110711282194461,3.659423803029187e-07,1.467684735765728e-05
,1.0949191146037052,0.01424057455780687,0.0008987611802400622,3.0765260989537024e-05,0.0034378867192735923,0.017549640120360078,0.0009087204318405812,0.0008987610381354524,5.438182868150417e-07,2.1679973796734107e-05
,1.279722315932348,0.014478033078396882,0.0011359855045826736,3.9222866254779786e-05,0.00469648005048426,0.022178229152897945,0.0011516054236802619,0.0011359864480286776,8.14125159742662e-07,3.202416847224864e-05
,1.495680547016639,0.016998907986891416,0.0014358886035300057,4.6124160159694596e-05,0.006415557430290367,0.02802717931303531,0.0014477486408241316,0.0014358881823953082,1.1939061168909462e-06,4.73029619416156e-05
,1.7480327234290083,0.018074203347677405,0.0018149547440471229,6.0546787057443754e-05,0.008763429427712481,0.035418059032008675,0.0018175667980934,0.001814954599741128,1.7273226259902607e-06,6.986958999044808e-05
,2.0428938375274606,0.018583432377811116,0.0022942041821049325,8.508927906534253e-05,0.011969825363841006,0.04475708087259411,0.0023002609585359665,0.0022942025322965852,2.539346662353195e-06,0.0001031989315098204
,2.3873996762511767,0.02161554721562451,0.0029000495534446924,0.00010702947073654826,0.016348246069929333,0.0565573388432936,0.0029135280505964657,0.0029000492048081488,3.7868190680128953e-06,0.0001524217000043194
,2.7898747911639488,0.022339537298593767,0.0036659872808666636,0.00016058894242464047,0.02232641603477161,0.07146686730282846,0.003687135179360035,0.0036659887267021136,5.602321755609465e-06,0.0002251127361279327
,3.2600272157826944,0.02574882351625696,0.004634394089970873,0.00023294147244175482,0.03048774839644974,0.09030403572644802,0.004666442337376798,0.004634396191334169,8.292037068827321e-06,0.00033245404380800127
,3.809173859979769,0.02898579266058621,0.0058588251276309004,0.0003116212021496745,0.04162777149227926,0.11410218281115245,0.0058860618254187765,0.005858828935979619,1.2188540845652219e-05,0.0004909503263957069
,4.450500964128364,0.031538730065973734,0.007407180185295795,0.00042402555627068877,0.056830861167226306,0.14416588039296135,0.007419102631380036,0.007407173308396943,1.791272823000208e-05,0.0007249588108083662
,5.199364450451887,0.037152565897081234,0.00936519850302124,0.0005857734880979731,0.07757449948131918,0.1821418259276037,0.009379657704489083,0.009365199706956106,2.6466149766345034e-05,0.001070418698176191
,6.073635440283908,0.03631241433120089,0.011841618664440515,0.0008574478838628815,0.10587079624342384,0.2301081204442762,0.011844177867840366,0.011841617202805679,3.896994847236705e-05,0.0015803470828593988
,7.0940965753356195,0.03775480759836952,0.014974104777053437,0.0012946349134346719,0.14445837095092226,0.29068663147012785,0.0150175677272623,0.014974109184927992,5.796638985419705e-05,0.0023329345558536557
