description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error
system=isg_wc1,0.003693218455475662,0.001577040010573952,5.923714040312577e-07,3.829505677697508e-09,9.776039966899624e-09,2.4812867389439943e-06,1.0657130416237798e-06,5.923736247345479e-07,5.401147305793533e-12,8.602371400745665e-12
alpha=0.3,0.0043171940689026335,0.001538710038732527,6.621550090366475e-07,4.254714119077303e-09,1.3358305082686611e-08,3.135969494924113e-06,1.1367489809620658e-06,6.621574833482221e-07,3.5225540022388843e-12,1.1049313315261307e-11
CPF1&2,0.005046591366164941,0.0014226454383019535,7.34751261036207e-07,4.415037398891491e-09,1.825346639101434e-08,3.963389089998595e-06,1.1703599104061272e-06,7.347538668612374e-07,3.9644330850984875e-12,1.565543395200798e-11
size=10,0.005899221484848773,0.0012308501861768655,8.250527456245037e-07,4.205666992552997e-09,2.4942302060499877e-08,5.009121670953805e-06,1.1934199444552482e-06,8.25055260203483e-07,4.575586818301448e-12,2.30489701211962e-11
nsteps=1000,0.006895904769060259,0.0010975485843158364,9.582681877459155e-07,4.400674928866202e-09,3.408193302910188e-08,6.3307686640367064e-06,1.2983837706541804e-06,9.58270873217035e-07,5.67890774707799e-12,3.3173153254598546e-11
"ticks = np.logspace(0,2,num=60)",0.008060979174272188,0.0011570252097352187,1.1572417694755577e-06,5.979797624777103e-09,4.657139873425282e-08,8.001129526928108e-06,1.5343689764326077e-06,1.1572452249520613e-06,8.432732012031341e-12,4.786752685525989e-11
,0.009422894565140892,0.0012468411305594416,1.4431364945886344e-06,8.421891911089084e-09,6.363724720472036e-08,1.0112211540180469e-05,1.936855660860045e-06,1.4431419341396265e-06,1.2563425553987086e-11,6.986405186106296e-11
,0.01101490741839018,0.0015447915155768148,1.8350683177276015e-06,1.3003389964582334e-08,8.695688460851205e-08,1.27802980256695e-05,2.5382511241258615e-06,1.8350773775324741e-06,1.916192945703559e-11,1.0203506766859761e-10
,0.01287589289216225,0.0020009775156092386,2.3454357974075158e-06,2.0060960652488935e-08,1.1882213316741409e-07,1.6152353207037888e-05,3.3369835542609927e-06,2.34545066531483e-06,2.9705335954189176e-11,1.493823084328168e-10
,0.015051294090365472,0.0023209211176310027,2.9766018310324706e-06,2.748061584471451e-08,1.62364032229326e-07,2.0414117366370164e-05,4.285028174598026e-06,2.9766244419348098e-06,4.4212360408449185e-11,2.184309162461474e-10
,0.017594231698754913,0.0028751216235562665,3.7184184034197783e-06,3.7096660760457685e-08,2.2186153950520936e-07,2.5800337897721546e-05,5.30179512170268e-06,3.7184491360858313e-06,6.277642919254021e-11,3.208973771241781e-10
,0.02056680108471327,0.003125209973477978,4.57050197000907e-06,4.3567672419556116e-08,3.0316212393977945e-07,3.260769944598436e-05,6.216057448885206e-06,4.570537699284465e-06,8.366620453515062e-11,4.702189499825245e-10
,0.024041588529349556,0.003094493649387192,5.625777196479405e-06,4.6382174656843836e-08,4.142551966571492e-07,4.1211165649312215e-05,7.184803704997613e-06,5.625816454364501e-06,1.1054720347158483e-10,6.906016414917615e-10
,0.028103443609038613,0.0031020887045081877,7.047485844969091e-06,5.367237975766006e-08,5.660572778624763e-07,5.20846330291717e-05,8.814757549718794e-06,7.047538822544057e-06,1.5944975925580744e-10,1.0157987923761335e-09
,0.03285155099566148,0.0038161199169956107,8.899205740448614e-06,8.37524269950104e-08,7.734868233185929e-07,6.582703351759596e-05,1.1189235986078139e-05,8.899287310414708e-06,2.4092194367125166e-10,1.4943102910970903e-09
