description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
,0.02265623129409562,0.004853074847007436,7.173998465502239e-06,4.3890284839012573e-08,4.3681125229306704e-07,4.105224589936262e-05,8.005571036728601e-06,7.174022430041594e-06,1.383650731777145e-10,8.495952617763751e-10,3.418514752599494e-11,6.632035884731919e-12
,0.026484028566403136,0.005224328856090731,9.009996163185869e-06,5.895133011447309e-08,5.968791036256063e-07,5.1883777064273616e-05,9.901829487533989e-06,9.010019254762488e-06,1.88654445963238e-10,1.2513709988200753e-09,5.047403434429092e-11,8.957072453772417e-12
,0.03095853395241643,0.005612090101688485,1.1802067040239894e-05,8.243285418918872e-08,8.156029872823831e-07,6.557317387404613e-05,1.3878353100888469e-05,1.1802140379436079e-05,3.118181467519516e-10,1.843934509510089e-09,7.456112582720518e-11,1.4256585279514264e-11
,0.03618900806141025,0.0059956826478729025,1.5126484644362704e-05,1.1226232069384176e-07,1.114476910272557e-06,8.287447217441298e-05,1.803860484884763e-05,1.5126610573873423e-05,4.771103900520821e-10,2.7180763635420636e-09,1.1014823283237699e-10,2.1680668289684367e-11
,0.04230317058440839,0.006592705750654288,1.877252313898297e-05,1.4073078954121736e-07,1.5228712582981314e-06,0.0001047406555312519,2.1571938038039067e-05,1.877264894842097e-05,6.501774562333514e-10,4.007896723778492e-09,1.627351020138074e-10,3.020255572110996e-11
,0.04945031873427245,0.0072583890644050825,2.3069949822859062e-05,1.6201713941051387e-07,2.0809185995739932e-06,0.00013237614567685602,2.5520323893173922e-05,2.307002390284294e-05,8.680685078224564e-10,5.911370564842948e-09,2.4041663296047984e-10,4.152239696920056e-11
,0.05780497245842661,0.007522342662913993,2.8980870941481322e-05,1.7589294022657014e-07,2.8434576295665417e-06,0.00016730314168436378,3.096087263862101e-05,2.8980993880705502e-05,1.2962378207230295e-09,8.720914449352939e-09,3.551831012755166e-10,6.171108117023705e-11
,0.06757113538903599,0.00783687906637528,3.671512793913811e-05,3.0741770860685705e-07,3.8854215913137945e-06,0.00021144546155950683,4.029824740198609e-05,3.671540566126763e-05,2.0201691076637177e-09,1.2868367556568741e-08,5.247354090433715e-10,9.539317556535818e-11
,0.0789872755138552,0.008270489902234232,4.608672593937828e-05,3.171287515361632e-07,5.309201515295459e-06,0.00026723450358541787,4.9723835674460375e-05,4.608702445999437e-05,2.812669997246512e-09,1.899149205610418e-08,7.752395555093694e-10,1.3517990844046602e-10
,0.09233214710182851,0.009029367228072738,5.78335353355938e-05,3.595461318416119e-07,7.254707141915695e-06,0.0003377431630617854,6.0840258339302296e-05,5.783374609330832e-05,3.942868549835011e-09,2.80323393557117e-08,1.1453126816225704e-09,1.9284162185384605e-10
,0.10793159592750867,0.009931012902363423,7.367142689478407e-05,5.807431740952704e-07,9.913114204247692e-06,0.00042685507908547083,7.8735335757338e-05,7.367199774503493e-05,6.169436789605677e-09,4.138228681941026e-08,1.692051488909517e-09,2.9458134119358947e-10
,0.1261665138050206,0.010773611721673683,9.304927765027646e-05,7.896647460213883e-07,1.3545648565122536e-05,0.0005394785315678434,9.914061288211774e-05,9.305005614123035e-05,9.050065432019526e-09,6.109652662958426e-08,2.4997957980579473e-09,4.3341501124185643e-10
,0.14748213644617178,0.012297449449521733,0.00011580664042807596,7.387990617825636e-07,1.850925233434793e-05,0.000681816766858959,0.00011860585700482407,0.00011580709808319095,1.2633727524506126e-08,9.021081142547835e-08,3.6931365509099037e-09,6.178353786876213e-10
,0.17239891137676247,0.014672162385138365,0.00014669770881091697,1.1595210305599867e-06,2.5291653345048282e-05,0.0008617096367584383,0.00015240229097710536,0.00014669883599788378,1.9511525951258224e-08,1.332093604212408e-07,5.456133462291639e-09,9.440602870351682e-10
,0.20152520087050205,0.013853562519040514,0.00018603288406093506,1.4827407918396395e-06,3.455928201818201e-05,0.0010890653614628238,0.0001939772794117254,0.0001860343661916203,2.7340951946548192e-08,1.967161043318637e-07,8.060752401802665e-09,1.3438585314886495e-09
,0.2355721295135605,0.01330611994588488,0.00023518520589253016,1.90877154339097e-06,4.7222742075109304e-05,0.001376406187297335,0.0002448430822960896,0.00023518756904561402,4.209364083036545e-08,2.905156265117758e-07,1.1908712556055125e-08,2.0368826897401572e-09
