description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error
system=hub_wh2,0.003784760047499128,0.003503591752575381,2.9201156999548697e-06,7.893671212219458e-08,8.811659999056442e-08,6.753855614125173e-06,6.2089231512150276e-06,2.9202179731811934e-06,1.155829311326934e-10,1.5016782009531676e-10
alpha=0.2,0.004011942248729157,0.003696636722224429,3.177661573954774e-06,8.810558585891583e-08,9.901269382634855e-08,7.370998821502798e-06,6.742105908096231e-06,3.1777787614333597e-06,1.3273646400101676e-10,1.725408698962954e-10
CPF1&2,0.004252761101938727,0.0038992159956614254,3.457363679866223e-06,9.829895216924704e-08,1.1125614805563653e-07,8.044534244780113e-06,7.3188502635403935e-06,3.4574978743184196e-06,1.523685151449955e-10,1.9830260227333518e-10
size=8,0.004508035139882906,0.004111663132350079,3.7610480308474874e-06,1.09623597634651e-07,1.250135693626327e-07,8.779614771732467e-06,7.942371979034246e-06,3.7612016007698996e-06,1.7482329039728598e-10,2.279717937612864e-10
nsteps=100,0.00477863202610884,0.004334305008406209,4.090680212334864e-06,1.221959639021562e-07,1.4047216800404444e-07,9.581864137298114e-06,8.616070477425799e-06,4.090855832754629e-06,2.0048768929258268e-10,2.6214805730379426e-10
"ticks = np.logspace(0,1,num=80)",0.005065471503783868,0.0045674586307218965,4.448374699099603e-06,1.3614272754566346e-07,1.5784230319019802e-07,1.0457419945244352e-05,9.343530472307045e-06,4.4485753871358775e-06,2.297994366537895e-10,3.0152479754642844e-10
,0.005369528521497408,0.004811427509262515,4.8364046671842314e-06,1.5160134181058295e-07,1.773603448607308e-07,1.1412980624260493e-05,1.0128521825516353e-05,4.836633818510209e-06,2.632511929569918e-10,3.4690150527880846e-10
,0.005691836546646632,0.005066497546689573,5.257212328773777e-06,1.6872054371399515e-07,1.9929189222684047e-07,1.2455856671092276e-05,1.0974997268198659e-05,5.257473758029732e-06,3.0139545642988465e-10,3.992019153378882e-10
,0.006033491077670174,0.005332932403118026,5.713419825981519e-06,1.8766077533938636e-07,2.2393538682239135e-07,1.3594026578779861e-05,1.1887087578189382e-05,5.713717808112646e-06,3.4485279377503117e-10,4.5949355405557967e-10
,0.006395653367054496,0.0056109682930310135,6.207840725946249e-06,2.0859450524485012e-07,2.516261726272535e-07,1.4836197873865642e-05,1.2869093748476237e-05,6.208180040866674e-06,3.943168312749014e-10,5.290088967211161e-10
,0.00677955436775794,0.005900808171290944,6.7434921896378965e-06,2.3170641986953735e-07,2.827410611488747e-07,1.619187372924048e-05,1.3925475649690505e-05,6.743878167060088e-06,4.5056170850786276e-10,6.091726122577444e-10
,0.00718649891646415,0.006202615266115765,7.323607885034155e-06,2.5719342668556594e-07,3.1770345721745563e-07,1.7671425666543067e-05,1.5060836632799533e-05,7.324046449527253e-06,5.144510862515925e-10,7.016296916799261e-10
,0.00761787016786014,0.006516505919013201,7.951651761061556e-06,2.852644338198568e-07,3.5698912111262823e-07,1.928617289856338e-05,1.627990346745954e-05,7.952149478022985e-06,5.869435840019031e-10,8.082818925003245e-10
,0.008075134295009136,0.006842541695440162,8.631332832390638e-06,3.161398415868279e-07,4.0113264398331954e-07,2.104846892321952e-05,1.7587500999152777e-05,8.631896949281015e-06,6.691005830823341e-10,9.313260822322902e-10
,0.008559845471777221,0.0071807207357596665,9.366621159005964e-06,3.500506781664252e-07,4.5073471652300925e-07,2.2971796028839264e-05,1.898852084483662e-05,9.367259644606278e-06,7.620951324678639e-10,1.073301764228587e-09
,0.009073651154228706,0.00753096832440736,1.0161765284184432e-05,3.872373043523248e-07,5.064703112032406e-07,2.5070868433038662e-05,2.0487883467660044e-05,1.0162486859968748e-05,8.672185171077299e-10,1.2371428146237602e-09
,0.009618297678932243,0.00789312666678902,1.10213114624369e-05,4.2794758842573687e-07,5.69097858918338e-07,2.736174484807724e-05,2.209049295840721e-05,1.1022125623941082e-05,9.858872954406617e-10,1.4262403301459794e-09
,0.010195636197178282,0.008266943879076147,1.1950125109023204e-05,4.7243445202415987e-07,6.394695727762604e-07,2.9861951329183328e-05,2.3801183910147143e-05,1.1951042135302901e-05,1.1196513698076746e-09,1.6445148202999509e-09
,0.010807628965257868,0.008652062216743582,1.2953415036569278e-05,5.209526797784967e-07,7.18543044469133e-07,3.259061534675059e-05,2.5624659840945562e-05,1.2954445977657597e-05,1.270197735266207e-09,1.8964965281206997e-09
,0.011456356012162602,0.009048005594706867,1.4036761188619722e-05,5.737548359547866e-07,8.073942724703719e-07,3.5568612111375654e-05,2.7565422800033707e-05,1.4037917833018287e-05,1.4393555597251142e-09,2.187422267152042e-09
,0.01214402220733067,0.009454166486993437,1.5206146791925727e-05,6.310861759039175e-07,9.072323033485121e-07,3.881872426441363e-05,2.9627694003455333e-05,1.5207441600836694e-05,1.6291013416685011e-09,2.5233462031093645e-09
,0.012872964752444151,0.00986979233892507,1.6467996076578607e-05,6.931783643887538e-07,1.0194156816729026e-06,4.236581616110759e-05,3.181532570981659e-05,1.6469442080774058e-05,1.8415614137545696e-09,2.9112662705912775e-09
,0.013645661122684876,0.010293971682872712,1.7829219009726646e-05,7.602418620549202e-07,1.1454709384219974e-06,4.623702407780675e-05,3.413170507961845e-05,1.7830829659998225e-05,2.0790110152254323e-09,3.359274108534729e-09
,0.014464737484425052,0.010725620223412894,1.9297264829519298e-05,8.324567765541741e-07,1.2871133579094754e-06,5.046196379551817e-05,3.6579651473496646e-05,1.9299053790380705e-05,2.343874878530706e-09,3.876723195968881e-09
,0.01533297761789831,0.011163467254389669,2.0880186595398397e-05,9.099620083891062e-07,1.4462703184621256e-06,5.507295715058633e-05,3.9161309722700876e-05,2.0882167472647056e-05,2.6387287219026955e-09,4.474429537219487e-09
,0.01625333237513837,0.011606042896665406,2.258671940912662e-05,9.928425226107833e-07,1.6251075156810335e-06,6.010527928365222e-05,4.187804334090041e-05,2.258890540237036e-05,2.9662970631199707e-09,5.1648958230352365e-09
,0.017228929705270023,0.01205166681183837,2.4426375523396927e-05,1.0811145717681695e-06,1.8260584306542294e-06,6.559742847711509e-05,4.473033373697489e-05,2.4428778994588406e-05,3.3294551960133686e-09,5.962579780818691e-09
,0.018263085281163615,0.012498439270656617,2.6409560095509032e-05,1.1747087263251068e-06,2.0518574359274347e-06,7.15914206487254e-05,4.771769436697955e-05,2.6412192044328764e-05,3.731241411717016e-09,6.884198737931786e-09
,0.019359313763502785,0.012944235760329676,2.8547711928720582e-05,1.2734506418260508e-06,2.305577003720343e-06,7.813311074479499e-05,5.083861287333382e-05,2.8550581378732736e-05,4.174870571000609e-09,7.94908177338125e-09
,0.020521340740465577,0.013386706743138497,3.0853474040053865e-05,1.37703951814042e-06,2.5906695001150355e-06,8.527254350260969e-05,5.409054007041779e-05,3.085658733657793e-05,4.663771705238286e-09,9.17958052919693e-09
,0.021753115383505283,0.013823284795371116,3.3340899276956716e-05,1.4850243705103757e-06,2.911014169151372e-06,9.306433625253129e-05,5.746995299361434e-05,3.3344259318285864e-05,5.2016536868658985e-09,1.0601543488308372e-08
,0.023058823862157945,0.014251202271861671,3.602569623128343e-05,1.596778314941615e-06,3.2709698937652007e-06,0.00010156809669672397,6.0972531255264286e-05,3.602930166465426e-05,5.792607478945128e-09,1.2244860047875582e-08
,0.02444290356333404,0.014667524047905915,3.892552029456794e-05,1.711471425302558e-06,3.675434516633476e-06,0.00011084887885187774,6.459350349779379e-05,3.892936473474545e-05,6.44127874809597e-09,1.4144092423250736e-08
,0.025910058163317398,0.015069202124367626,4.206031348756526e-05,1.8280428857066696e-06,4.129911450526142e-06,0.00012097768064706775,6.832824624612125e-05,4.206438483902858e-05,7.153135546536416e-09,1.633921486896357e-08
,0.027465273603528965,0.015453162548834219,4.545269441549836e-05,1.945173871834951e-06,4.6405845726113024e-06,0.000132031986978393,7.217325454525652e-05,4.545697443232979e-05,7.934864876390045e-09,1.8876454465091123e-08
,0.02911383502420974,0.015816441309943755,4.912839617585619e-05,2.06126316078934e-06,5.214402340069479e-06,0.00014409636237468863,7.612765672736911e-05,4.91328604000875e-05,8.79495956225996e-09,2.180926812016032e-08
,0.030861344713380427,0.016156396610811925,5.311674482520006e-05,2.174408762259686e-06,5.859172311219667e-06,0.0001572630978036773,8.019551788252419e-05,5.3121363114944466e-05,9.74455922244744e-09,2.5199487147165237e-08
,0.03271374113188251,0.016471043745324807,5.745116450894786e-05,2.2824008239462075e-06,6.583667367690941e-06,0.0001716329165640511,8.438926543410446e-05,5.745590236551348e-05,1.079859666412609e-08,2.9118614213799136e-08
,0.03467731907892039,0.01675959114328393,6.216968783961267e-05,2.382734369166773e-06,7.397745047208329e-06,0.00018731574466157979,8.873465064471938e-05,6.217450876443881e-05,1.1977318145031379e-08,3.36493501306942e-08
,0.03675875106639265,0.017023306848762066,6.731544289637871e-05,2.47265708157682e-06,8.312481636533178e-06,0.0002044315515570443,9.327764725658548e-05,6.73203119661964e-05,1.330814506759883e-08,3.8887340439938125e-08
,0.038965109974354165,0.017266899658433126,7.293708311419436e-05,2.549281505552882e-06,9.340322843015303e-06,0.00022311126771060573,9.809336531609686e-05,7.294197186904613e-05,1.4827733071630284e-08,4.4943208297066393e-08
,0.041303893064282275,0.017500545875193868,7.908912551066545e-05,2.6098280339971686e-06,1.0495253076582223e-05,0.00024349778594022156,0.00010329599829775567,7.909401813813117e-05,1.6583900351225414e-08,5.194490202857029e-08
,0.04378304743138742,0.017742093717375427,8.583216812155493e-05,2.6521880806616057e-06,1.1792985667086282e-05,0.0002657470542484754,0.00010904653781325041,8.583706872641086e-05,1.8636842074615625e-08,6.004040492263175e-08
,0.04641099698206032,0.018016984936093862,9.323296981843295e-05,2.6765699368856497e-06,1.3251176590594944e-05,0.0002900292684608648,0.00011555190924693215,9.323791039603592e-05,2.1059187392206384e-08,6.940087764763398e-08
,0.049196671027663605,0.018351171604512842,0.00010136439318975507,2.6932002099500225e-06,1.4889664602047118e-05,0.000316530173804599,0.00012304859119777913,0.00010136944179854417,2.3934798998140932e-08,8.0224287110648e-08
,0.052149534591328234,0.01875771108568649,0.00011030523030724416,2.7811793161223743e-06,1.6730741055601995e-05,0.00034545248536388656,0.0001317711490884794,0.00011031049884142858,2.735703144086251e-08,9.273961854804376e-08
,0.05527962053016311,0.019231143051486894,0.00012013994678906339,3.102856374203555e-06,1.8799453065408992e-05,0.00037701743826761474,0.00014191978050153047,0.00012014559780193271,3.142759202520619e-08,1.0721172100997842e-07
,0.05859756358137363,0.019754887346904074,0.00013095838756873636,3.560464624961315e-06,2.1123944131231316e-05,0.0004114664794616276,0.00015364543331642844,0.00013096463969375962,3.6256891946158606e-08,1.2394693691301088e-07
,0.06211463644726406,0.02030877182502185,0.0001428554868549866,4.1003550121973955e-06,2.373583685432866e-05,0.0004490631139791468,0.00016705715254518357,0.00014286261846871624,4.196597917153986e-08,1.4329960525501474e-07
,0.06584278804089151,0.020877720102357878,0.00015593101700328948,4.714847436285743e-06,2.667066295257736e-05,0.0004900949198262331,0.00018224027632428983,0.00015593936786640304,4.8689537404685445e-08,1.6567958331544924e-07
,0.06979468402144423,0.021451231054818883,0.00017028940133105076,5.402330667222632e-06,2.9968346402485413e-05,0.000534875746865647,0.00019927250747721207,0.00017029937190749005,5.65792630272554e-08,1.9156094475804405e-07
,0.07398374975599181,0.022023578639814897,0.00018603960973563173,6.161658253715621e-06,3.367374627899875e-05,0.000583748116499098,0.00021823254074101035,0.00018605165776689958,6.580712028733658e-08,2.2149204583548097e-07
,0.07842421585245535,0.022594732607528145,0.00020329515789190225,6.990989085027011e-06,3.7837266662707734e-05,0.0006370858404812432,0.00023920187892745483,0.00020330979156350166,7.656810944192959e-08,2.5610717501006154e-07
,0.08313116641718131,0.023172336212159708,0.00022217424318854255,7.887743463944477e-06,4.2515541893355555e-05,0.0006952968788420645,0.0002622621362119522,0.00022219200993883818,8.90822972362625e-08,2.961400075709152e-07
,0.08812059019958869,0.02377432897030546,0.00024280007431924872,8.849427888528364e-06,4.777220649722431e-05,0.0007588264587821631,0.00028748970882150533,0.00024282154403362102,1.0359586523744055e-07,3.424391978163349e-07
,0.09340943479603656,0.024430390119548454,0.0002653014857690777,9.875726421131751e-06,5.3678760185466926e-05,0.0008281604783064077,0.000314949026304967,0.0002653272269409223,1.2038087930089306e-07,3.959863911942874e-07
,0.09901566409517741,0.02517821559399074,0.00028981397192621094,1.0972549473370767e-05,6.0315539732811946e-05,0.0009038292206185727,0.0003446852770187996,0.0002898445193469483,1.3973338164169533e-07,4.579170721089329e-07
,0.10495831915787442,0.02605090954445793,0.0003164813246429066,1.2158314896288479e-05,6.777281087928107e-05,0.0009864114076078663,0.0003767175481386745,0.0003165171376586974,1.6196939593116054e-07,5.295446745777695e-07
,0.11125758273616805,0.02705966573626315,0.0003454581062208408,1.3469614864586503e-05,7.615199508287958e-05,0.0010765386233756165,0.0004110336373314508,0.0003454995176663048,1.8741847473169212e-07,6.123884762076567e-07
,0.1179348476478219,0.028184817314313486,0.00037691322476368503,1.4956059028534241e-05,8.556704776745753e-05,0.001174900141549159,0.00044758832231821,0.0003769603827869903,2.1641501555261676e-07,7.082058495175327e-07
,0.12501278923574602,0.029381281457637274,0.0004110348788809328,1.6654704282005016e-05,9.614600676671043e-05,0.0012822481932296171,0.0004863076155883783,0.00041108768725983344,2.492887568054716e-07,8.190295978558769e-07
,0.13251544215512462,0.03058985427674227,0.00044803707114060207,1.8562137816348522e-05,0.0001080327319418953,0.0013994037157387777,0.0005271025174070086,0.00044809513856908066,2.8635817139988813e-07,9.472111033647792e-07
,0.1404682817452845,0.031745180130369956,0.0004881677095381262,2.0633563547560014e-05,0.00012138885959150041,0.0015272626260402812,0.0005698970009558892,0.00048823032446480364,3.2793404720386237e-07,1.0954702676109983e-06
,0.1488983102585388,0.03277900289685631,0.000531717976973525,2.2799264953512014e-05,0.00013639599810521752,0.0016668026666523746,0.0006146761798432704,0.0005317841306511564,3.7434565168874167e-07,1.2669532551846581e-06
,0.1578341482341007,0.0336210776145032,0.0005790321239740706,2.4975538188175927e-05,0.0001532581946407669,0.0018190908762599353,0.0006615609044332456,0.0005791006077323082,4.2600835876531403e-07,1.4652993026274316e-06
,0.16730613132209984,0.034199879514668866,0.0006305161691816979,2.7067248988544545e-05,0.00017220470623805092,0.0019852917419861,0.0007109119018463846,0.0006305857683145224,4.835574035241493e-07,1.6947179881037044e-06
,0.17734641288056263,0.03444444952188116,0.0006866433370174085,2.8967755002909268e-05,0.00019349311290954894,0.0021666760954142292,0.0007634546664485568,0.0006867131277041539,5.480704732312789e-07,1.9600785858510096e-06
,0.1879890726870419,0.03428892585636503,0.0007479537393713279,3.056051564244376e-05,0.0002174128148153302,0.002364630820199792,0.0008203881274456106,0.000748023463777122,6.213742414594549e-07,2.26701346899436e-06
,0.1992702321265038,0.033684435463641256,0.0008150462342533652,3.1726717722773955e-05,0.00024428896092626743,0.00258066944517322,0.0008833963205159198,0.0008151166852387326,7.063491988102525e-07,2.6220376466315885e-06
,0.21122817623813883,0.03264117908307399,0.0008885618836272075,3.2371199184205234e-05,0.00027448686225731476,0.002816443703633081,0.0009544585731553133,0.0008886351872530836,8.070205876266838e-07,3.0326870787102813e-06
,0.2239034830259056,0.032757041583126444,0.0009691609135182239,3.253128409576292e-05,0.00030841694946626824,0.0030737561468320474,0.0010354284172568165,0.0009692405747728118,9.281884548113673e-07,3.50767860663808e-06
