description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
system=hub_ic,0.037845157811390216,0.01714261236448361,6.85964187674483e-05,2.7461137858516537e-06,1.4815819317005294e-05,0.0003119871349653541,9.8890117215961e-05,6.86095249063268e-05,2.768607864625299e-08,1.2544918987360376e-07,5.039726713969018e-09,1.1723033105162232e-09
CPF1&2,0.040116677812303235,0.017719827217589995,7.38175236967791e-05,3.1246894130055556e-06,1.6647684237759122e-05,0.00034049404999716276,0.00010476310370610468,7.38321225416901e-05,3.221875059762684e-08,1.451153703528106e-07,5.830377003896341e-09,1.363967433548424e-09
size=8,0.04252452699334382,0.01830274763846197,7.961793013047727e-05,3.56570848629323e-06,1.8706032277680224e-05,0.00037160560667204583,0.00011164473273068155,7.9634564209134e-05,3.7757240619063204e-08,1.6786522035582566e-07,6.745066518257406e-09,1.599064429540201e-09
nsteps=100,0.04507688606567283,0.018885947923241813,8.604859225179955e-05,4.061979558697165e-06,2.101886217988372e-05,0.00040555977303758436,0.00011955564604789512,8.606787963919014e-05,4.438167731088068e-08,1.941823014025764e-07,7.803253394797343e-09,1.882523745114184e-09
"ticks = np.logspace(0,1,num=80)",0.047782426477658825,0.019463608118809376,9.31579844469722e-05,4.610925240764454e-06,2.36176335047925e-05,0.00044261625630274097,0.00012848134721181456,9.318060643528504e-05,5.219759771513099e-08,2.24626002228972e-07,9.027450099540521e-09,2.219637535922975e-09
,0.05065033983261978,0.020029786048407022,0.00010099292438851868,5.210463567998665e-06,2.65376943227097e-05,0.00048305848841603865,0.00013840555596414885,0.00010101961678900223,6.133356881398701e-08,2.5984342831909285e-07,1.0443700780893855e-08,2.6162191408700358e-09
,0.05369036906754406,0.020578813754868006,0.00010959924383125101,5.858119235582176e-06,2.9818761722304574e-05,0.0005271957929431273,0.00014932901741209498,0.0001096307908508277,7.19364575177923e-08,3.0058315757415744e-07,1.2082132180579797e-08,3.078580501638929e-09
,0.056912841497900574,0.0211058869726488,0.00011902207308744075,6.5510779206659655e-06,3.350546169750509e-05,0.0005753657497866225,0.00016127694762841564,0.000119059301170917,8.416546140962964e-08,3.47711144298721e-07,1.3977602097818204e-08,3.6133272375966078e-09
,0.06032870383987761,0.021607930957389786,0.00012930568240400106,7.286858131285537e-06,3.764793570224099e-05,0.0006279367758014657,0.0001742999461415408,0.00012934945078303483,9.818398611037865e-08,4.0222912800650927e-07,1.617043119275354e-08,4.22703074094591e-09
,0.06394955932799218,0.02208482806640137,0.00014049295573838365,8.064662308843825e-06,4.230252213013429e-05,0.0006853109410092258,0.00018847003329189904,0.00014054414012393905,1.1414910236267136e-07,4.65295917334571e-07,1.8707269373756712e-08,4.9258285443386134e-09
,0.06778770705299793,0.022541044559969588,0.00015262467262459968,8.88746671802848e-06,4.753252196811396e-05,0.000747927041899828,0.00020387130032186758,0.00015268413848718677,1.3219967869208317e-07,5.382520135255973e-07,2.164208332680104e-08,5.715019875732445e-09
,0.07185618365240773,0.022987506148760918,0.00016573886278306184,9.764512859654374e-06,5.340905898531866e-05,0.0008162639552787216,0.00022058482365559502,0.00016580742504591155,1.524456185879974e-07,6.226480933926746e-07,2.5037305790744404e-08,6.598762853263317e-09
,0.0761688074937835,0.023443088627428,0.0001798705849697287,1.0712881091869509e-05,6.0012046160470175e-05,0.0008908442982485837,0.0002386695999773919,0.00017994895186727064,1.749616043021692e-07,7.202779591466212e-07,2.8965161925377278e-08,7.579986399385742e-09
,0.08074022549921829,0.02393423330686296,0.000195052564125046,1.1755745315847527e-05,6.743127142908324e-05,0.0009722384222484314,0.0002581438353198957,0.00019514126465852437,1.9978921896535401e-07,8.332166471611225e-07,3.350920648235478e-08,8.660700026687344e-09
,0.08558596276819057,0.024490533009872376,0.00021131719244657678,1.2915836113851609e-05,7.57676174773704e-05,0.001061068771611018,0.00027897195824410915,0.0002114164894584867,2.2695157991113403e-07,9.638645041909676e-07,3.8766104397519204e-08,9.842871879353406e-09
,0.09072247516525465,0.025135464823285655,0.00022870045563767906,1.4206855772282743e-05,8.5134432130372e-05,0.0011580146398854766,0.0003010612799356141,0.0002288102505161352,2.564845398935709e-07,1.1149981831455844e-06,4.484768163092843e-08,1.1130141221494195e-08
,0.09616720504881628,0.025875852482503018,0.00024724837767538477,1.5628292823975564e-05,9.56590678953664e-05,0.0012638173601883915,0.0003242694956466905,0.00024736811841662897,2.884867580246717e-07,1.2898296160765654e-06,5.188330474151039e-08,1.253065149102497e-08
,0.10193864032762842,0.026696858973424324,0.00026702655926175357,1.716532471390467e-05,0.00010748461151784412,0.0013792859691455553,0.0003484224670004331,0.00026715517265671405,3.231864562199016e-07,1.4920742315793452e-06,6.002263387197993e-08,1.4061068222935794e-08
,0.10805637704259172,0.027565431194364238,0.000288133236259985,1.8790736483557335e-05,0.00012077182700534847,0.0015053033876037398,0.00037334225578353257,0.0002882691186175575,3.6101514701030157e-07,1.7260298589759617e-06,6.943880626005457e-08,1.575173072212247e-08
,0.11454118568305495,0.02843831259243985,0.0003107158210741138,2.0466031508527138e-05,0.00013570133837668852,0.001642833165198718,0.00039888800366399236,0.000310856941613679,4.0267445675911724e-07,1.9966679815262367e-06,8.03321170306512e-08,1.7652174372598806e-08
