description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error
,0.00033897913744827997,0.000314192022969473,1.808702281313772e-08,5.038632340224706e-09,5.437480020743612e-09,3.7934873816818574e-07,3.515947201895697e-07,1.8087243660581477e-08,1.8878018825146935e-12,2.123608606575302e-12
,0.00035932654035341683,0.00033151200050005194,1.9719934076313525e-08,5.6354252838714145e-09,6.1098479057562706e-09,4.140123235730698e-07,3.819476322872538e-07,1.972018710424039e-08,2.1783513852097565e-12,2.440013902327354e-12
,0.00038089530008914745,0.00034968610896998065,2.1499090527639268e-08,6.301073407182648e-09,6.8653488233423264e-09,4.518433447297781e-07,4.148014831523461e-07,2.1499379964808575e-08,2.4824786083050187e-12,2.800785061397982e-12
,0.00040375872799134705,0.0003687435974491717,2.3437423172502474e-08,7.043173979760151e-09,7.714256096381577e-09,4.93131229402701e-07,4.5034333326101306e-07,2.3437754022264392e-08,2.861504353561489e-12,3.2401265504317437e-12
,0.00042799453577361434,0.0003887129202194799,2.55489825608994e-08,7.870123116544484e-09,8.668188398368681e-09,5.381918540532123e-07,4.887711170345428e-07,2.554936064024865e-08,3.372632790277678e-12,3.857186409532696e-12
,0.00045368509961676715,0.0004096214058480256,2.7849035440291016e-08,8.791100221460888e-09,9.740011719434691e-09,5.873699570579279e-07,5.302937339011059e-07,2.7849467015221652e-08,3.7884492620024735e-12,4.338788720683248e-12
,0.0004809177401646283,0.00043149487731006356,3.035416546758663e-08,9.816202162497596e-09,1.0944430299105699e-08,6.410417776476455e-07,5.751310005663218e-07,3.035465771954911e-08,4.397961272290663e-12,5.056947582202906e-12
,0.0005097850192538168,0.00045435721768905907,3.308238379172691e-08,1.0956496819736374e-08,1.229772455707432e-08,6.996179345555029e-07,6.235134715345158e-07,3.308294469768859e-08,4.999106713874915e-12,5.765448562113556e-12
,0.0005403850544965153,0.0004782298755863429,3.605324907195203e-08,1.222412045021937e-08,1.3818423752656952e-08,7.635465668034992e-07,6.756820661082712e-07,3.60538874846426e-08,5.819753839055437e-12,6.724755008459047e-12
,0.0005728218527593389,0.0005031313038559376,3.92879955319629e-08,1.363224156744475e-08,1.5527125145674408e-08,8.333167635476716e-07,7.318874793151055e-07,3.92887214115582e-08,6.588671891695491e-12,7.676817226532263e-12
,0.0006072056635713332,0.0005290763248672975,4.2809675253941685e-08,1.5195286999226788e-08,1.7447083635939304e-08,9.094623033049009e-07,7.923893315860134e-07,4.2810499846766775e-08,7.556843594130672e-12,8.865680123323092e-12
,0.0006436533538415869,0.0005560754150377416,4.664330668646985e-08,1.6928853657714756e-08,1.9604500737885008e-08,9.925657388537455e-07,8.574549974353459e-07,4.6644241904311894e-08,8.690944436114074e-12,1.0242575039731563e-11
,0.0006822888049756817,0.0005841339009383975,5.081604066493572e-08,1.884990853530017e-08,2.2028666171834792e-08,1.0832628562320735e-06,9.273580714515831e-07,5.0817100114743864e-08,9.982226086467152e-12,1.191974373073225e-11
,0.0007232433339202697,0.0006132510589207952,5.5357337787793424e-08,2.097668237678503e-08,2.4752593649657783e-08,1.1822475341103275e-06,1.0023763902251765e-06,5.535853589365787e-08,1.1385923018511132e-11,1.368434047928317e-11
,0.0007666561393381869,0.0006434191098311531,6.029915976977074e-08,2.3328878053606946e-08,2.781336793104478e-08,1.2902770559836662e-06,1.0827895448825537e-06,6.030051260143585e-08,1.3043601488237268e-11,1.5799847814087215e-11
,0.0008126747747203331,0.0006746221001551405,6.567618147259648e-08,2.5927455713969617e-08,3.125257316558487e-08,1.408177902497487e-06,1.1688758008839179e-06,6.567770644698177e-08,1.490100640357456e-11,1.827313178366613e-11
,0.0008614556497241818,0.0007068346607860213,7.152601582237656e-08,2.8794926867822223e-08,3.5117066737655666e-08,1.5368520722254072e-06,1.2609083195548206e-06,7.152773150054099e-08,1.7038055049501708e-11,2.1100150422399508e-11
,0.0009131645617154785,0.0007400206345771753,7.788946367163545e-08,3.195503301543411e-08,3.9459448253157965e-08,1.677283987426696e-06,1.3591505994414724e-06,7.789139014288873e-08,1.9462739469943337e-11,2.4398202530689555e-11
,0.0009679772591497326,0.0007741315640529957,8.481078148043578e-08,3.543286670269705e-08,4.433873251642631e-08,1.8305480182003119e-06,1.4638509774248353e-06,8.481293968833785e-08,2.2240750702766327e-11,2.8201640300201994e-11
,0.001026080038771903,0.0008091050310389834,9.233797900604044e-08,3.9254642525976115e-08,4.9821387185620495e-08,1.99781670799938e-06,1.5752361116894903e-06,9.23403909953202e-08,2.5348329783652356e-11,3.2568562237845213e-11
,0.0010876703786060374,0.0008448628407026775,1.0052313959499162e-07,4.344755124044748e-08,5.5981983137557015e-08,2.1803697398792803e-06,1.6935032557348244e-06,1.0052582783786263e-07,2.889095165332891e-11,3.77011294920638e-11
,0.0011529576090194644,0.000881309043553151,1.0942277565007712e-07,4.803950833280318e-08,6.290437140013073e-08,2.379603727035613e-06,1.8188112036677908e-06,1.0942576333287139e-07,3.2855451103774016e-11,4.353637712535671e-11
,0.0012221636239325175,0.0009183277905154658,1.1909821744730476e-07,5.305879783422819e-08,7.06827378429348e-08,2.597042898649705e-06,1.9512697011336236e-06,1.1910152707982909e-07,3.735651874980545e-11,5.036185364606858e-11
,0.0012955236347840548,0.000955781018216597,1.2961604305126822e-07,5.853362310166737e-08,7.942285727404377e-08,2.834350759580781e-06,2.090927179343937e-06,1.296196964598381e-07,4.245309736868609e-11,5.825818757261266e-11
,0.0013732869696793293,0.0009935059644095722,1.410485518049159e-07,6.449145782005459e-08,8.924376429796734e-08,3.0933428159462668e-06,2.2377565833314852e-06,1.4105256920140798e-07,4.812299571695531e-11,6.72752358820732e-11
,0.0014557179205062023,0.0010313125169721428,1.5347429147777612e-07,7.095848735491963e-08,1.0027903364128623e-07,3.3760004632162653e-06,2.391639116139024e-06,1.5347868981472246e-07,5.454699365566913e-11,7.787724329431096e-11
,0.001543096640853358,0.001068980404368015,1.6697864108975576e-07,7.795845963090627e-08,1.1267884651194388e-07,3.6844861470016465e-06,2.5523456859171547e-06,1.6698343353289695e-07,6.164499360912963e-11,8.994121135701525e-11
,0.0016357200978017886,0.0011062562410466038,1.8165446587607732e-07,8.55117400702801e-08,1.2661195338453711e-07,4.021159901985907e-06,2.7195158590152165e-06,1.8165965981315727e-07,6.963531025127217e-11,1.0402686211538107e-10
,0.0017339030807754694,0.0011428504481564873,1.9760284336708474e-07,9.363373798681256e-08,1.422678782827121e-07,4.388597409352559e-06,2.8926340871145105e-06,1.976084384342369e-07,7.848673290920931e-11,1.202829979312214e-10
,0.0018379792709739841,0.0011784340782187664,2.1493388264456828e-07,1.0233339349731713e-07,1.5985972029225987e-07,4.789609697608491e-06,3.0710030918281303e-06,2.1493986858839643e-07,8.825869941831422e-11,1.390689412083564e-10
,0.001948302374877118,0.0012126355826458017,2.337676397018018e-07,1.1161108146845893e-07,1.7962679357810469e-07,5.227264649345802e-06,3.2537141743591477e-06,2.3377399452866668e-07,9.912723803801626e-11,1.6086195512172578e-10
,0.0020652473257523696,0.0012450375729263824,2.5423515240493455e-07,1.214561371649514e-07,2.0183812408845526e-07,5.704910468808454e-06,3.4396143957193557e-06,2.5424183862905847e-07,1.1104113586295545e-10,1.859899934809281e-10
,0.0021892115572356044,0.0012751736407344168,2.76479602088967e-07,1.3184417123604393e-07,2.267958968723705e-07,6.2262012979826545e-06,3.627270575561602e-06,2.7648656456062134e-07,1.2405395427060456e-10,2.150971832420269e-10
,0.002320616353286133,0.0013025253190012136,3.006576256145422e-07,1.4273358400363675e-07,2.548397564591216e-07,6.795125160975939e-06,3.814930112608012e-06,3.0066478821028196e-07,1.3826503295502102e-10,2.48769791979664e-10
,0.0024599082790580135,0.0013265192856351602,3.26940796821999e-07,1.5406176391066837e-07,2.8635123064737927e-07,7.416034483642643e-06,4.000478884304217e-06,3.2694805925859037e-07,1.5359953483360395e-10,2.876897842722816e-10
,0.002607560697625828,0.0013465249343632144,3.555172931822721e-07,1.6574057395673013e-07,3.217591513284025e-07,8.09367937984072e-06,4.1813964656576225e-06,3.5552452869193614e-07,1.7010078590750949e-10,3.327129958325364e-10
,0.0027640753775927877,0.0013618524632472854,3.8659377455723365e-07,1.7765118684248292e-07,3.6154526334316817e-07,8.833243988912314e-06,4.354709341911612e-06,3.8660082729027275e-07,1.876913089699458e-10,3.8480095005805076e-10
,0.0029299841971196974,0.0013717516612088254,4.2039749269476087e-07,1.8963829299770075e-07,4.0625094906448036e-07,9.640386136821645e-06,4.516942928121079e-06,4.2040417700662966e-07,2.0623837853276577e-10,4.450657137511658e-10
,0.003105850950104083,0.0013754116065561222,4.571786540792416e-07,2.0150347130216782e-07,4.564844965870279e-07,1.0521280606574653e-05,4.66407374938696e-06,4.571847544057269e-07,2.255538296924584e-10,5.147487323215087e-10
,0.0032922732606101503,0.001371961529418621,4.97213055403294e-07,2.129978695484107e-07,5.1292939191364e-07,1.1482666383795199e-05,4.791483659077884e-06,4.97218329337218e-07,2.45408473897196e-10,5.953662199492207e-10
,0.0034898846120784903,0.0013604731324207084,5.408050062523804e-07,2.2381417009110065e-07,5.763536821296454e-07,1.2531898195582253e-05,4.89391882052203e-06,5.408091904051262e-07,2.65430528600347e-10,6.886153224716265e-10
,0.003699356498139921,0.0013399647116179472,5.882905556005855e-07,2.335777847492575e-07,6.476203224057064e-07,1.3677002770190994e-05,4.965457480590266e-06,5.882933747934116e-07,2.851321891978043e-10,7.964807964261516e-10
,0.003921400702327507,0.0013094074743299018,6.400410197770393e-07,2.4183755556395297e-07,7.276989800765437e-07,1.4926740240856776e-05,4.9994923870058375e-06,6.400422011774376e-07,3.03851463581905e-10,9.212541136825355e-10
,0.0041567717144068515,0.0012677345150325571,6.964668135484344e-07,2.480560029526061e-07,8.176792431562263e-07,1.629067114810743e-05,4.988737241312947e-06,6.964661079297406e-07,3.207918680186749e-10,1.0655834088383374e-09
,0.0044062692914771705,0.0012138529941765918,7.580215631679041e-07,2.5159941347067804e-07,9.187853854050736e-07,1.777922956711425e-05,4.9252724562011095e-06,7.580187716025888e-07,3.349047636569667e-10,1.2325420391029108e-09
,0.0046707411725245476,0.0011466601886385586,8.252064765053087e-07,2.5172819224345193e-07,1.0323930562249799e-06,1.940380292249973e-05,4.800658016311198e-06,8.252014853167418e-07,3.4491356097926194e-10,1.4256684940042798e-09
,0.004951085955573889,0.0010650643052740499,8.985749212929644e-07,2.4758813404774795e-07,1.1600479905562767e-06,2.1176819082459036e-05,4.6061681523395574e-06,8.98567744617779e-07,3.4924422591092813e-10,1.6490727169604575e-09
,0.005248256147178046,0.000968011437635305,9.787371517770962e-07,2.382034036973109e-07,1.3034870305447951e-06,2.3111841421174214e-05,4.333269292512093e-06,9.78727981500176e-07,3.4602558760829524e-10,1.9075073201360144e-09
,0.005563261394553528,0.0008545213376186578,1.0663651069413777e-06,2.22473054558445e-07,1.4646617670013373e-06,2.5223672557483198e-05,3.9746466607396955e-06,1.0663543691298875e-06,3.330446751244934e-10,2.2064521359163975e-09
,0.005897171911246972,0.0007237387609239636,1.1621971864825598e-06,1.9917414305178563e-07,1.6457650581942332e-06,2.7528467568186606e-05,3.5266694940105207e-06,1.1621856016379425e-06,3.078246371295317e-10,2.5522743184616448e-09
,0.006251122107897667,0.0005750231156947412,1.2670429052211709e-06,1.6698241324399956e-07,1.849260888851872e-06,3.0043857555938963e-05,2.9963707178759326e-06,1.2670315484497495e-06,2.6798162823872145e-10,2.9523149309877285e-09
,0.006626314440369377,0.0004081835348064462,1.3817873186478227e-06,1.245563718800939e-07,2.07791787094696e-06,3.278908448644237e-05,2.4252743849397565e-06,1.381777674459838e-06,2.1342877272156133e-10,3.4150834624224376e-09
,0.007024023488192654,0.00022475605758381207,1.5073951221325999e-06,7.121480166446734e-08,2.3348468994625423e-06,3.578514836025785e-05,1.9654324885560966e-06,1.5073891263895108e-06,1.5779437398601787e-10,3.9504141740206305e-09
,0.007445600277079749,0.00016274917340301505,1.6449143445703993e-06,5.739279631046573e-08,2.6235434744610768e-06,3.905496781283108e-05,1.8935114356473678e-06,1.644914404072449e-06,1.5417753847249062e-10,4.569691820330027e-09
,0.007892476860058052,0.0002254753684839707,1.7954795950530708e-06,8.852063818945285e-08,2.947935240950705e-06,4.2623555393862196e-05,2.34875601044446e-06,1.7954885739061103e-06,2.2762275132380825e-10,5.286071903274302e-09
,0.008366171172662555,0.00046384190238002817,1.960314879991873e-06,1.8852558818579042e-07,3.312435409345906e-06,4.6518208849513276e-05,3.335011548685062e-06,1.960336039773036e-06,3.9136721032709585e-10,6.114792635602122e-09
,0.008868292178497706,0.0007227903156482681,2.1407360912439144e-06,3.085839655580304e-07,3.722002763959398e-06,5.0768719878059865e-05,4.715453936352895e-06,2.1407729718129486e-06,6.22614714708242e-10,7.0734740063450035e-09
,0.009400545322473851,0.0009974401136310454,2.3381533793272464e-06,4.4925701535996196e-07,4.182209132527671e-06,5.54076019585115e-05,6.3675399323067556e-06,2.338209606720079e-06,9.135987496660743e-10,8.182497126534706e-09
,0.009964738310059965,0.001284699587904254,2.554073768419831e-06,6.115471191269576e-07,4.699315125475289e-06,6.04703389782619e-05,8.235698405007709e-06,2.554152778805657e-06,1.266247195223383e-09,9.465441104231175e-09
,0.010562787231937092,0.0015809993081149802,2.790104545881244e-06,7.960966382329388e-07,5.280355299068315e-06,6.599565656280625e-05,1.0289389136761545e-05,2.7902092179551557e-06,1.6856097359684321e-09,1.0949584560966929e-08
,0.011196723054583815,0.0018819803151710643,3.0479581623871474e-06,1.0029294795809698e-06,5.933233807944877e-06,7.20258182049341e-05,1.2501750869210743e-05,3.0480903584876488e-06,2.176320156522896e-09,1.2666486440197661e-08
,0.011868698498607387,0.0021823646421794143,3.3294596032038386e-06,1.2312108256201685e-06,6.6668318847481955e-06,7.860694841812322e-05,1.4841392920445984e-05,3.3296196306199723e-06,2.741519471890195e-09,1.465264965621318e-08
,0.012580995327800775,0.0024758798286433205,3.6365574201425736e-06,1.478983165139921e-06,7.49112859231697e-06,8.578938539767677e-05,1.7268437046822596e-05,3.6367434405387624e-06,3.3819191495045556e-09,1.695031089328471e-08
,0.01333603207335305,0.0027552191571490613,3.971339818790772e-06,1.7428724198632194e-06,8.417336524887613e-06,9.362806590670093e-05,1.9732033960201716e-05,3.971547256698674e-06,4.094699697781783e-09,1.9608329315220044e-08
,0.014136372219008157,0.003012040087012115,4.336057337767879e-06,2.0177674089022543e-06,9.458054234503586e-06,0.00010218294529196536,2.2168557103111806e-05,4.336278367198842e-06,4.8722660950175365e-09,2.2683221437130877e-08
,0.01498473287456562,0.003237009635188163,4.733153674957072e-06,2.2964824096163588e-06,1.0627437539539857e-05,0.0001115194558401001,2.4500296535161154e-05,4.733376898286396e-06,5.7007151361672715e-09,2.6240380140993125e-08
,0.015883993966582563,0.0034199083171458904,5.165306029325514e-06,2.569418986111018e-06,1.1941391940630446e-05,0.00012170900701665989,2.6634715689107946e-05,5.165516497675278e-06,6.558174946228329e-09,3.035543993189131e-08
,0.01683720797698402,0.0035498059247746996,5.635475856388827e-06,2.82425180571915e-06,1.3417788851536877e-05,0.00013282953132764315,2.846446767120508e-05,5.6356556112959255e-06,7.412992489123126e-09,3.511591727284823e-08
,0.01784761026193883,0.0036153233328524424,6.146970066823086e-06,3.0456727043900837e-06,1.5076708517946447e-05,0.00014496608006686184,2.9868485927834492e-05,6.147099399106102e-06,8.221850664124634e-09,4.0623040565258866e-08
,0.018918629985329546,0.0036049947162566168,6.703511374201235e-06,3.215239306783421e-06,1.6940712951193454e-05,0.00015821147341670065,3.0714623186108136e-05,6.703570972745841e-06,8.928112158977779e-09,4.699392276803935e-08
