description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error
system=isg_wc3,0.0009656425020681212,0.0004390265715052405,1.4631838209273029e-06,1.1056061880813803e-07,2.4320059675747515e-07,6.437702205770639e-06,2.926899913883312e-06,1.4639071473304926e-06,7.094376413363649e-10,1.5604881898032206e-09
alpha=0.01,0.0010236032818132258,0.000438989827520787,1.5063371765439568e-06,1.1718596694922255e-07,2.732719727887057e-07,7.025941410644389e-06,3.013221305714432e-06,1.5071265035622222e-06,7.742001773209228e-10,1.8052753927722906e-09
CPF1&2,0.0010850428688490513,0.0004365191750851174,1.5421706767726494e-06,1.235194787126632e-07,3.070615272269058e-07,7.66792933395446e-06,3.084890842797272e-06,1.5430272482845262e-06,8.401698478321282e-10,2.088484860017133e-09
size=8,0.0011501700397893884,0.00043130747795842574,1.568844587480046e-06,1.2936876449498548e-07,3.450290168673267e-07,8.368576946587302e-06,3.138223803409622e-06,1.5697682188231446e-06,9.059956539171084e-10,2.4161168038766162e-09
nsteps=100,0.0012192060980612104,0.0004230312526655572,1.5842828310274613e-06,1.3450060885163075e-07,3.8769086183397165e-07,9.133243889987415e-06,3.1690609967082363e-06,1.5852714541681025e-06,9.698270914888097e-10,2.795143253969116e-09
"ticks = np.logspace(0,1,num=80)",0.0012923856252226283,0.00041135303838487356,1.5861615593032257e-06,1.3863563521109016e-07,4.356276003091051e-07,9.967779493315557e-06,3.172745190125109e-06,1.5872106562366391e-06,1.0291820327185774e-09,3.2336245175421756e-09
,0.0013699572772742496,0.00039592466023028334,1.5719016890655828e-06,1.4144242118096003e-07,4.894913322450993e-07,1.087856747057576e-05,3.1441050425355107e-06,1.573003589316473e-06,1.0811053531590205e-09,3.74088111063386e-09
,0.0014521846286583587,0.00037639154165886843,1.5386669899380792e-06,1.4253191846848764e-07,5.500149320524553e-07,1.1872574781504992e-05,3.077449576848849e-06,1.5398101022829724e-06,1.1216909289648599e-09,4.327743210641212e-09
,0.0015393470669017818,0.00035239823487020144,1.4833700649870751e-06,1.4145186593068058e-07,6.180215981383876e-07,1.2957404862743164e-05,2.966576850259674e-06,1.4845378915820741e-06,1.1461516340801944e-09,5.006618034190697e-09
,0.0016317407407178974,0.0003235953481296992,1.4026889760367874e-06,1.3768173689954835e-07,6.944366967918887e-07,1.414135581724641e-05,2.8048014552165864e-06,1.4038590339858555e-06,1.1486915920958264e-09,5.792088291294891e-09
,0.0017296795650381153,0.0002896480565087522,1.2930997201497637e-06,1.3062865240513925e-07,7.802997032322894e-07,1.5433483823388782e-05,2.5850070901880133e-06,1.294242255371126e-06,1.122195022938061e-09,6.700679036158045e-09
,0.0018334962861103164,0.00025024638301041286,1.1509334488938303e-06,1.1962460944909136e-07,8.767786206076232e-07,1.6843672422632652e-05,2.299732866081508e-06,1.1520100005371313e-06,1.0582387393433654e-09,7.751793034569487e-09
,0.0019435436104343674,0.00020511743174289607,9.724835850232964e-07,1.0392591876508424e-07,9.851859455990931e-07,1.838270805361799e-05,1.9413109425846192e-06,9.734453072780979e-07,9.468775535397416e-10,8.967842054353903e-09
,0.0020601954012882833,0.00015403973791922555,7.542568490627233e-07,8.271552393842978e-08,1.1069963549924904e-06,2.006236255299891e-05,1.5021088246167355e-06,7.550424842579046e-07,7.765531311207126e-10,1.0374618692346673e-08
,0.0021838479468306035,9.685987249438004e-05,4.939499416005228e-07,5.5109291266861096e-08,1.2438667988081382e-06,2.1895483148581245e-05,9.751855866874492e-07,4.944827285110248e-07,5.342829342627927e-10,1.200201756972731e-08
,0.0023149213041533893,3.3511458026836285e-05,2.0217288522131393e-07,2.0167643061683266e-08,1.3976590320180793e-06,2.3896090686904556e-05,3.614970853010828e-07,2.0234924115358355e-07,2.0982094975935891e-10,1.388478520020844e-08
