description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error
,0.06191960731260001,0.011440910994554587,4.168174363102061e-05,1.1560380204693913e-05,0.00013667213065720582,0.0008349190240464397,9.591855638703159e-05,4.16786829843665e-05,5.4910521422493507e-08,6.937840175569481e-07
,0.06563386195998196,0.011643533670917415,4.545633969154703e-05,1.1745557252862332e-05,0.00015356301813151195,0.0009111921373606325,0.00010370412053196955,4.545218206563439e-05,5.689697191982848e-08,8.025870255048126e-07
,0.06957075636189335,0.011760397096544428,4.955937619218761e-05,1.1877264280772391e-05,0.0001725407709803555,0.0009944318499848592,0.00011175226891864053,4.9554359093195744e-05,6.352090984461515e-08,9.284523428315472e-07
,0.07374361619825863,0.011814430883229329,5.402398915195388e-05,1.3474659449390214e-05,0.00019386310102977584,0.0010852742783525587,0.00012075047610222147,5.4018598065885454e-05,7.612736012633985e-08,1.0740553336919945e-06
,0.07816656228914608,0.011819095395835286,5.888748319023518e-05,1.6561716865569384e-05,0.0002178195226163803,0.0011844135916517996,0.00013023212976018237,5.8882442803684564e-05,9.423145550112837e-08,1.242490770062592e-06
,0.0828545577388319,0.011746966374639872,6.419077356402202e-05,1.9708217617210962e-05,0.00024473527272793273,0.0012926073049743694,0.00013813479516484067,6.418699096606325e-05,1.1422052845072792e-07,1.437338566086845e-06
,0.08782345783772512,0.011528830198400978,6.997785083870595e-05,2.212067813883429e-05,0.00027497571355988805,0.001410682054329491,0.00014162228133411876,6.99762949656267e-05,1.3185413843289128e-07,1.6627398002520481e-06
,0.0930900628788517,0.011104874989615796,7.629577057238414e-05,2.3157171107495657e-05,0.0003089512766117209,0.0015395398972699865,0.0001382851505287692,7.629726608903879e-05,1.4244919422913707e-07,1.9234846475597047e-06
,0.09867217405391888,0.010509150804207425,8.31955983974982e-05,2.2240557936988626e-05,0.0003471230148341298,0.0016801651868338715,0.0001337751655793358,8.320052234231955e-05,1.5205822300303395e-07,2.2251140907497196e-06
,0.10458865260266721,0.009947613633869175,9.073433932310435e-05,1.998594324148479e-05,0.0003900088373037345,0.0018336320708104948,0.0001370248933544947,9.07422621101984e-05,1.5177780866872078e-07,2.5740375461649278e-06
,0.11085948239828378,0.009824204729882555,9.897720492731081e-05,2.1696085660692265e-05,0.0004381905101091885,0.002001112673027461,0.00014547753870298226,9.898662328245865e-05,1.6048137272523352e-07,2.9776689188687754e-06
,0.11750583616108998,0.010190984895445199,0.00010799892047397863,2.537849501243653e-05,0.0004923215172685209,0.00218388601848336,0.00016274440772448038,0.00010800733738109653,1.9486262858282425e-07,3.4445839555083468e-06
,0.12455014550254069,0.010672469818020754,0.00011788264038763351,2.8672949657060078e-05,0.0005531358869428442,0.0023833477697038836,0.00017868578604103878,0.00011788723028108804,2.3515992465507817e-07,3.984702226351721e-06
,0.13201617501177348,0.011197725264274865,0.0001287158624789663,3.2702621506371974e-05,0.0006214581010395293,0.002601020847766752,0.0001942998283982006,0.00012871469082246278,2.726767459073797e-07,4.60949760181225e-06
,0.1399291006075229,0.01218444623201343,0.0001405844407139581,4.1112220181105094e-05,0.0006982142206303193,0.0028385670180651563,0.00021190113341273422,0.00014057771938309768,3.235574993463495e-07,5.33224165686719e-06
,0.14831559238918282,0.013058841324121382,0.0001535675302523275,4.813439252597785e-05,0.0007844443757052009,0.003097799528042161,0.0002443605295981829,0.00015355799666634496,3.914782690319586e-07,6.168285174759303e-06
,0.15720390223210481,0.013471736659736154,0.00016773679521334348,4.954071766831655e-05,0.0008813167857972735,0.003380696891981644,0.00026757052609676637,0.0001677284771876211,4.0968163480312694e-07,7.135383684739522e-06
,0.16662395638389546,0.013523403637075675,0.0001831618806334237,4.468123397219927e-05,0.000990143498228176,0.003689417926461768,0.00027875247726165473,0.00018315749104113043,3.83409998299069e-07,8.254073929665433e-06
,0.1766074533304814,0.013883469248842619,0.00019992171994174805,4.932770162756671e-05,0.0011123980532433335,0.004026318149344521,0.0003131662518334259,0.00019992030608721473,4.91631959267929e-07,9.548109212319676e-06
,0.18718796721302555,0.014591423445101965,0.0002181189520451593,6.44647835570902e-05,0.0012497353106865766,0.004393967665277497,0.00034402184032350524,0.0002181160830879865,6.329303606913998e-07,1.104496281856032e-05
,0.19840105708934475,0.014951043548568521,0.00023789292687040754,7.198504293986816e-05,0.0014040137011589958,0.004795170671679806,0.00035300899179520155,0.0002378844489296223,7.130914904559877e-07,1.277641014658907e-05
,0.21028438234634866,0.01468822106075794,0.0002594253228036915,7.048052456372745e-05,0.001577320196240005,0.005232986731097642,0.0003738900367620264,0.00025941259941743457,7.172346733956485e-07,1.477920182909641e-05
,0.22287782458299865,0.01411315226581704,0.00028293288502255644,7.279264008919845e-05,0.0017719983278613267,0.00571075396885099,0.00039488621728775935,0.00028292474067525495,7.730868525185878e-07,1.7095842050874216e-05
,0.23622361629647856,0.013688739238814362,0.0003086479208917413,8.068859801268302e-05,0.001990679626565252,0.006232114368995735,0.0004021504251063342,0.00030865554201559323,8.262625189849128e-07,1.9775488464253915e-05
,0.2503664767174806,0.013791160237170816,0.00033679892036461706,8.990398484346269e-05,0.0022363188926192296,0.006801041356979526,0.0004561427676780754,0.00033682558216890495,1.0743064764454652e-06,2.287499267593601e-05
,0.2653537551537229,0.015292881632355301,0.00036760988831319375,0.00010826643484496324,0.0025122337636299327,0.007421869874091915,0.0005148801772477186,0.0003676435455710608,1.3657058589716922e-06,2.6460103214240066e-05
,0.28123558221393025,0.01769360591409531,0.000401321687564787,0.00012135109690671748,0.002822149097522395,0.008099329166909851,0.0005402438546732912,0.0004013392243020341,1.4724120318350345e-06,3.0606856293959735e-05
,0.2980650292974021,0.01972156679172869,0.00043820662383676194,0.00012193253942851126,0.003170246751682693,0.008838578534652683,0.000560824745679762,0.00043819124396585207,1.4372743166702044e-06,3.5403183639723e-05
,0.31589827674679755,0.021674409997344712,0.000478540203540013,0.00013086332469137386,0.003561221408005247,0.00964524629876025,0.0006375556616110554,0.0004785002239788992,1.7273145836367113e-06,4.095077115688139e-05
,0.3347947910738535,0.023558814929166078,0.0005225481812590207,0.0001628691520386305,0.00400034317067205,0.010525472282213151,0.0006961395983604042,0.0005225153875210592,2.095127122056669e-06,4.736720749125089e-05
,0.3548175116790521,0.024355120146484607,0.0005704132310049273,0.0001828931993694564,0.004493527749407721,0.011485954111303633,0.0007786699989776557,0.0005704106277068818,2.553460034197164e-06,5.4788467581232764e-05
,0.3760330474967772,0.02411376393348361,0.0006223877706478072,0.0001787412558159595,0.005047415136771459,0.01253399767991756,0.0008121540731803732,0.0006223974052242404,2.7931890514586607e-06,6.337178326611762e-05
,0.3985118840068335,0.023814465142442665,0.000678918861206215,0.00019154384337768677,0.005669457794818935,0.013677572146003436,0.0007941042015709967,0.000678904955419281,2.5912362244941675e-06,7.329896110899692e-05
,0.4223286010612114,0.02341200875863468,0.0007406406198799248,0.000210434243854548,0.006368019485460803,0.014925369862030734,0.0009170504547743912,0.0007406181931661798,3.406773536984386e-06,8.478021689610279e-05
,0.4475621019812791,0.023505464563917194,0.0008082376109974879,0.00024058765788230845,0.007152486011122078,0.01628687167601726,0.000999063829981592,0.0008082711303511568,3.815698022281295e-06,9.805860695959039e-05
,0.47429585438485145,0.0246368224422175,0.0008823234901917733,0.00028539886949836217,0.008033389279739062,0.01777241807742108,0.0011012815819195203,0.0008824093387819512,4.743009949839748e-06,0.00011341514894857012
,0.502618143204514,0.025631902817310127,0.0009634189453324263,0.00025716886252859786,0.00902254627181655,0.019393286702934814,0.0011688285822899248,0.00096344366518412,4.766481287791391e-06,0.00013117473886220323
,0.5326223363574957,0.02647348703536151,0.0010520091010208853,0.00029575445513821993,0.010133214669149137,0.021161776761331828,0.0012249284826383146,0.001051921182493744,5.3363835206833775e-06,0.00015171298769013272
,0.5644071635231294,0.02671348799570404,0.0011486173383696587,0.00028484543406017814,0.011380267106798875,0.023091300984179705,0.0013210946136190933,0.001148535045716665,5.886622288099572e-06,0.00017546411996361292
