description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error
system=hub_wc3,0.00018922789233092596,9.881961105784636e-05,1.3848312705131815e-09,8.181201568550876e-09,3.80032438452189e-08,7.677322742924784e-07,2.380024718591879e-07,1.3842030001309786e-09,9.745738687767544e-12,5.7011434601668934e-11
alpha=0.01,0.00020058575246062674,0.00010273195961960354,1.5049984612100286e-09,8.325818674785798e-09,4.2702289503354686e-08,8.378835458195125e-07,2.418939337787314e-07,1.504235930308359e-09,9.699363046385898e-12,6.59555131579564e-11
CPF1&2,0.00021262529066539323,0.0001067705110763358,1.6355820810886435e-09,8.831476200411247e-09,4.798240178917862e-08,9.14444761976459e-07,2.455182587771487e-07,1.6346682155780147e-09,1.0625043767651491e-11,7.630309633767839e-11
size=8,0.00022538741448114918,0.00011091772246684458,1.777501801563309e-09,9.84356861170647e-09,5.3915271625505264e-08,9.98001603500975e-07,2.491795100346125e-07,1.7764087960912915e-09,1.3197860595588686e-11,8.827356618023823e-11
nsteps=100,0.00023891548562235144,0.00011515176959406207,1.9317447554127503e-09,1.1193390219075483e-08,6.058175489703003e-08,1.0891932626395444e-06,2.581549985370233e-07,1.930450984634443e-09,1.6246365744444758e-11,1.021223933662478e-10
"ticks = np.logspace(0,1,num=80)",0.0002532554671317492,0.00011944659844337566,2.099400340720528e-09,1.27874908132879e-08,6.807251307692572e-08,1.1887173318456021e-06,2.8087143419591455e-07,2.0978780460850274e-09,1.981438412162601e-11,1.181433032140749e-10
,0.0002684560793422818,0.00012377201654911618,2.2816341311486636e-09,1.459569648195851e-08,7.648943422535304e-08,1.2973351391091238e-06,3.0434246658977007e-07,2.279862262042411e-09,2.3940698175054468e-11,1.3667830903763665e-10
,0.00028456896517830806,0.0001280938851533525,2.4797295330536033e-09,1.6602240521120536e-08,8.594707032750797e-08,1.4158775706189948e-06,3.28256799217816e-07,2.477683397942239e-09,2.8653491581073932e-11,1.5812052345464472e-10
,0.0003016488653531674,0.00013237448532522954,2.6950806504205973e-09,1.8790248961877762e-08,9.65740608405103e-08,1.5452514252733525e-06,3.5221237223614334e-07,2.692730434229392e-09,3.396780187729582e-11,1.8292676222192363e-10
,0.0003197538040547281,0.00013657313527290024,2.9291969640043275e-09,2.1135674572919983e-08,1.0851499298662952e-07,1.6864463496200338e-06,3.757051269677852e-07,2.926524554343486e-09,3.987409320698248e-11,2.1162447014393312e-10
,0.0003389452857438101,0.00014064713028057868,3.183726896687115e-09,2.3603937054004558e-08,1.2193218997756653e-07,1.8405424062257363e-06,3.9811917817240514e-07,3.1807151917045037e-09,4.6336708928484464e-11,2.448245541178869e-10
,0.00035928850373003054,0.00014455305677399602,3.4604711754953084e-09,2.6147340060865662e-08,1.370083497374148e-07,2.0087183332792306e-06,4.1871981916475147e-07,3.457103121670859e-09,5.3280716179630376e-11,2.832328343764459e-10
,0.0003808525612262284,0.00014824849128592974,3.761383742332905e-09,2.870344241830831e-08,1.5394854068006075e-07,2.192260558610757e-06,4.366515909744526e-07,3.757658853566334e-09,6.058397811772581e-11,3.2766666570261264e-10
,0.000403710705625895,0.00015169402615439247,4.088620721938595e-09,3.1195453168397784e-08,1.729830956602631e-07,2.392573036927622e-06,4.5094548427451414e-07,4.084532943822427e-09,6.806692313552008e-11,3.7907124040349e-10
,0.0004279405767919789,0.00015485546234100868,4.4445351034258265e-09,3.354013223847231e-08,1.943709940258943e-07,2.6111879854749598e-06,4.6054704228529244e-07,4.44009751165013e-09,7.548515756335064e-11,4.38539916104311e-10
,0.0004536244701912785,0.00015770588260558574,4.831722014691659e-09,3.569622419259945e-08,2.1840322041222987e-07,2.8497776001905594e-06,4.644934955081742e-07,4.826954682562373e-09,8.252206639591794e-11,5.073379365108718e-10
,0.00048084961575880147,0.0001602271950767807,5.253048666676921e-09,3.807692507403271e-08,2.4540657679004885e-07,3.1101668416057113e-06,4.866027993881907e-07,5.250501738751117e-09,8.898784900362415e-11,5.869287108601585e-10
,0.0005097084734277972,0.00016241068259484722,5.711696973584165e-09,4.2643095338686e-08,2.757484480201736e-07,3.394347388618159e-06,5.344448860169923e-07,5.7119432224258146e-09,1.0353274826741374e-10,6.790053490621435e-10
,0.0005402990463170594,0.00016425620601233517,6.2112012146998546e-09,4.8749971346950595e-08,3.0984152787013673e-07,3.7044928662226757e-06,5.857553578529977e-07,6.2146753450314524e-09,1.194108906409581e-10,7.855265571066643e-10
,0.0005727252126256081,0.0001657700915945916,6.75774776816057e-09,5.529562418155893e-08,3.481494721471329e-07,4.042975463762379e-06,6.385050524396705e-07,6.762470123588286e-09,1.3652164941032545e-10,9.087581497486582e-10
,0.000607097077345275,0.00016696241765248887,7.354714307176754e-09,6.197080457609228e-08,3.9119334058241423e-07,4.412384070633493e-06,6.903709125578836e-07,7.35946757243599e-09,1.5486228517514902e-10,1.051321538509649e-09
,0.0006435313449691881,0.00016784529954234326,8.005465544283783e-09,6.854979303632262e-08,4.395585503199926e-07,4.81554406768062e-06,7.387512614238932e-07,8.010260374770082e-09,1.745833627970333e-10,1.2162492196003657e-09
,0.0006821517144411204,0.00016843467029060952,8.71508049417747e-09,7.478581116681675e-08,4.939028930644778e-07,5.255538925661014e-06,7.808403256343364e-07,8.719954503823217e-09,1.948832006697862e-10,1.4070493810717506e-09
,0.0007230892976651782,0.00016875919106736927,9.48925472130608e-09,8.039028403079091e-08,5.549654269009768e-07,5.7357337754335684e-06,8.156106932628147e-07,9.494280474821796e-09,2.154942076766164e-10,1.6277805531717313e-09
,0.0007664830629715813,0.00016888386447281507,1.0334406146067702e-08,8.50285266933636e-08,6.235765479273652e-07,6.259801129901444e-06,8.448507960404804e-07,1.0339699471480191e-08,2.3609807464736137e-10,1.883137734219839e-09
,0.0008124803050158721,0.00016897533767297598,1.1257767473202641e-08,8.832984259972007e-08,7.006692801609029e-07,6.831748953838466e-06,8.575913380250842e-07,1.1263467345599512e-08,2.5629976138168863e-10,2.17855249260594e-09
,0.0008612371426771037,0.00016952702752277783,1.226751670480455e-08,8.993853417314738e-08,7.872919182327716e-07,7.455951296004017e-06,8.539244913981132e-07,1.2273780769390288e-08,2.7559438207390537e-10,2.520308279131399e-09
,0.0009129190466067157,0.00017214528026287496,1.3374305302749167e-08,8.977789311720184e-08,8.846223284402895e-07,8.13718171708165e-06,8.76047069679796e-07,1.3379827806864639e-08,2.933494013661974e-10,2.9156740733570805e-09
,0.0009677013981820325,0.00017996654436980145,1.4592491255990782e-08,9.059290628680134e-08,9.939839306890324e-07,8.880649768360198e-06,9.071595559523579e-07,1.4591801094192915e-08,3.0885259543200955e-10,3.373059003616754e-09
,0.0010257700817159,0.00019317133052867774,1.5927909273074128e-08,1.04428796980389e-07,1.1168636196384794e-06,9.6920407995253e-06,1.0994642102359855e-06,1.5920891368669048e-08,3.7061393245113696e-10,3.902191052175111e-09
,0.0010873221118820253,0.00020937083903994517,1.7391765261596807e-08,1.254090312849305e-07,1.2549319655329263e-06,1.0577559398977082e-05,1.2944499172740056e-06,1.7379186777621753e-08,4.515392475311283e-10,4.5143240574982275e-09
,0.0011525662984290424,0.00022701344697081464,1.8996113999221464e-08,1.4783406608316267e-07,1.410066035596926e-06,1.154397679780476e-05,1.4839792152861368e-06,1.8980575960544084e-08,5.363509630325697e-10,5.222476811259488e-09
,0.0012217239503760828,0.0002452075250204331,2.0753938791641514e-08,1.698980902482531e-07,1.5843747286557166e-06,1.2598682598761926e-05,1.6590600385273833e-06,2.073625234301843e-08,6.21463613508909e-10,6.041709928534149e-09
,0.0012950296220075321,0.00026340790333518964,2.2679162172065763e-08,1.9007241754290938e-07,1.780227456756621e-06,1.3749741224403177e-05,1.8100369194039293e-06,2.266065905819073e-08,7.026306078200486e-10,6.989446006366858e-09
,0.0013727319031182474,0.0002813341420005156,2.4786619385529805e-08,2.0677266384458589e-07,2.0002863082587457e-06,1.500595351438364e-05,1.9271139685611204e-06,2.4769394466355954e-08,7.748690685137057e-10,8.085840053355829e-09
,0.0014550942561012742,0.00029892948016622316,2.7091913672634214e-08,2.1852880938189598e-07,2.2475421959241497e-06,1.637692394096544e-05,2.00126361460227e-06,2.707587782062856e-08,8.322684228055211e-10,9.354207797408068e-09
,0.0015423959026140157,0.00031626476784089776,2.9611203384936612e-08,2.2553020901696684e-07,2.5253554411480402e-06,1.7873133954702175e-05,2.02566183490591e-06,2.959455085565118e-08,8.731771577018953e-10,1.0821521507158926e-08
,0.00163493276272076,0.00033335278375327493,3.2360952263046875e-08,2.4273085420985244e-07,2.8375013500707996e-06,1.950602201831456e-05,1.9978984752711535e-06,3.2340135638789656e-08,9.817175880758985e-10,1.251898305385734e-08
,0.0017330184495648686,0.00034993683880687635,3.5357813413764836e-08,2.8373799312249547e-07,3.188221447647052e-06,2.1288070937992852e-05,1.9684376281010203e-06,3.5328023241786793e-08,1.2067296613762734e-09,1.4482687277917625e-08
,0.0018369853228039524,0.0003654033217498177,3.861881283742627e-08,3.259143526103931e-07,3.5822810079145184e-06,2.323290315632736e-05,2.2055279399660073e-06,3.857884622472912e-08,1.4228752756122763e-09,1.6754388975775093e-08
,0.0019471856042173026,0.0003789178365309734,4.216207935909864e-08,3.6001576192126e-07,4.025033664876138e-06,2.5355384731436356e-05,2.3753677150541098e-06,4.211752651037397e-08,1.602909533555715e-09,1.9382390231204363e-08
,0.002063992559086981,0.00038972863746102905,4.600812995983878e-08,3.8077334184179165e-07,4.522494012076095e-06,2.767173879288163e-05,2.4482750603063588e-06,4.595847908999234e-08,1.715761766024555e-09,2.2422566978333892e-08
,0.0021878017471541776,0.0003974766960546472,5.018163380210848e-08,3.8520047232184563e-07,5.08141912465646e-06,3.0199669336011848e-05,2.401614123810692e-06,5.012609260845296e-08,1.7317390576856198e-09,2.5939556012711003e-08
,0.0023190323471636823,0.0004023112479332497,5.47129814617033e-08,3.79325491865503e-07,5.709400133935488e-06,3.295849629594942e-05,2.835476351319565e-06,5.465030384996898e-08,1.6338928211873278e-09,3.0008128607469915e-08
,0.002458128559226769,0.0004045591836818709,5.963878646582806e-08,4.2841552912922817e-07,6.414965079052149e-06,3.596930292512993e-05,3.408495498321847e-06,5.9567299665640656e-08,1.903438050531673e-09,3.471477873079043e-08
,0.002605561089469345,0.0004038271598228069,6.500049730929886e-08,5.479923998430194e-07,7.207694421365567e-06,3.925509659436398e-05,3.959441213747736e-06,6.491853819576637e-08,2.718344319164482e-09,4.0159560505167157e-08
,0.002761828721667147,0.00039807234236320416,7.084119169555903e-08,6.661630949765766e-07,8.098350778702573e-06,4.284098423625955e-05,4.400769461194961e-06,7.074817737468955e-08,3.556144916296148e-09,4.645821365800752e-08
,0.0029274599808321263,0.0003836896796489365,7.72024056578523e-08,7.541958174681808e-07,9.099024623425691e-06,4.675436376075244e-05,4.6364167395009845e-06,7.710023977756641e-08,4.281513945034697e-09,5.3744621398413776e-08
,0.003103014893976489,0.00035688253958260363,8.412478686606439e-08,7.868108246708595e-07,1.0223297909839921e-05,5.102513289372416e-05,4.570127670757381e-06,8.401870001255837e-08,4.719496254123245e-09,6.217365391796504e-08
,0.0032890868535509774,0.000316406754255957,9.165635107424221e-08,7.395936032203445e-07,1.148642781581934e-05,5.568591701938776e-05,4.119154663761288e-06,9.158088480291227e-08,4.66947199581832e-09,7.192445659550468e-08
,0.0034863045893625566,0.0003129330348412836,9.98803369389039e-08,5.94973721637703e-07,1.2905553093155307e-05,6.0772317751052995e-05,3.355812507729256e-06,9.992303272580379e-08,3.944718830530474e-09,8.320425396469558e-08
,0.0036953342550559874,0.0003150063557294333,1.090188945614097e-07,6.577338201107291e-07,1.449992575827565e-05,6.632318410985836e-05,3.594133747430703e-06,1.090658607265757e-07,4.034089096062497e-09,9.625274876272475e-08
,0.003916881635580334,0.0003307446448247801,1.1904736175758745e-07,7.762133447608643e-07,1.6291171261637908e-05,7.23809083606903e-05,3.761764118919752e-06,1.1908957820103757e-07,4.718240959669095e-09,1.1134720996287867e-07
,0.004151694482372427,0.00034659355582044996,1.3004689591653326e-07,8.769728952743179e-07,1.8303580608017526e-05,7.899174873946517e-05,3.905552325134797e-06,1.3006981911502017e-07,5.736747954235909e-09,1.2880835716192437e-07
,0.0044005649833436895,0.00038335960090347357,1.4207206724065943e-07,9.683568086346288e-07,2.0564438334789074e-05,8.620618150665944e-05,4.0221722227261525e-06,1.4206562878030297e-07,7.128317891245021e-09,1.4900716670351888e-07
,0.00466433237509855,0.0004179664716182933,1.5536396845459613e-07,1.3558764912669411e-06,2.3104390736863307e-05,9.407928498151963e-05,5.791531862433217e-06,1.5511821786381544e-07,1.023103803824207e-08,1.723727423367454e-07
,0.004943885705187661,0.0004430836102177815,1.6984440701874533e-07,1.596802989418095e-06,2.595785925615688e-05,0.0001026711584492484,7.0608852198989725e-06,1.6954067545869765e-07,1.2170357841612905e-08,1.9940141798611012e-07
,0.005240166752571987,0.00045378310290659327,1.8542582123290002e-07,1.6140383572743991e-06,2.9163504545960115e-05,0.00011204737909414027,7.601342575268769e-06,1.851294124630748e-07,1.212929995317791e-08,2.3066728511931035e-07
,0.005554173114864925,0.00044659254709138684,2.0226155260811786e-07,1.395104899210479e-06,3.276474739568473e-05,0.00012227950039295527,7.328991167867921e-06,2.019890567884201e-07,9.609549789876017e-09,2.668343664062571e-07
,0.005886961471325949,0.000468870176823043,2.206780538569847e-07,1.512569641447967e-06,3.681035344904627e-05,0.00013344559571201172,7.118219587827564e-06,2.203840378755004e-07,1.0309251693377952e-08,3.086706939454013e-07
,0.006239651030978046,0.0005049212871145886,2.4097368394620816e-07,2.2395871418783625e-06,4.135508947754529e-05,0.000145630851185301,9.044024030001867e-06,2.4057268580265704e-07,1.776894350021591e-08,3.570645895279426e-07
,0.006613427175660709,0.0005159668194059607,2.631517397198344e-07,2.7545260497988173e-06,4.6460459930924305e-05,0.00015892821231542917,1.0008427492488016e-05,2.6278062847480207e-07,2.3562501583470315e-08,4.1304348995387144e-07
,0.007009545308242526,0.0004840709105191536,2.869399956871776e-07,2.7785366387238874e-06,5.219553350157335e-05,0.00017343908913598657,9.338334066122016e-06,2.866626468526668e-07,2.5005753828658063e-08,4.777957154951428e-07
,0.007429334916664355,0.0004204794345503584,3.1227552742701405e-07,2.1329181682298985e-06,5.8637870652896554e-05,0.00018927412520462728,6.691975351327719e-06,3.1208827068437616e-07,1.9948523721892146e-08,5.526956408513457e-07
,0.007874203864920123,0.00036437966360416805,3.398469267569516e-07,1.4776609560033393e-06,6.587456434878695e-05,0.0002065540361644449,5.59173357874937e-06,3.3969569497113053e-07,1.3418983474834897e-08,6.393327996138121e-07
,0.008345642922526495,0.00036753786336337686,3.708981241109602e-07,1.489213385006838e-06,7.400340770173842e-05,0.00022541052412178682,5.19006145775397e-06,3.7067314369556476e-07,1.4614000351619365e-08,7.3954553481436e-07
