description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error
system=hub_wc2,0.003784557427001615,0.0019735056981829906,5.550878621362012e-07,1.636265547946432e-07,7.625479945747496e-07,1.5393806761958284e-05,4.80478514300918e-06,5.550548030721228e-07,1.9916774648429083e-10,1.1579920992122557e-09
alpha=0.2,0.004011714577699927,0.0020515028044987417,6.033632578387756e-07,1.6677460037305257e-07,8.568360299624472e-07,1.680041033300848e-05,4.8908506508276016e-06,6.033189360802102e-07,2.002035126496976e-10,1.3395278603839648e-09
CPF1&2,0.004252505283479481,0.0021319978805176467,6.5584594011792e-07,1.7733992008814879e-07,9.6278233646889e-07,1.833553970995116e-05,4.972565188590362e-06,6.557889861206603e-07,2.2081084227847758e-10,1.5495311188108796e-09
size=8,0.004507747694265706,0.0022146366211260697,7.129085132529824e-07,1.9781794059669794e-07,1.0818283443714175e-06,2.0010938373239843e-05,5.0555480499090055e-06,7.128377113441702e-07,2.716899802159328e-10,1.7924668836605888e-09
nsteps=100,0.0047783090434561255,0.002298979027367366,7.749568029075548e-07,2.2489804721932602e-07,1.2155936899404646e-06,2.183942276034168e-05,5.308431356540241e-06,7.748712318001974e-07,3.3294754430674634e-10,2.073499982737977e-09
"ticks = np.logspace(0,1,num=80)",0.005065108590901715,0.002384500521881251,8.424326491845808e-07,2.568204845766984e-07,1.365898248080508e-06,2.3834980290692397e-05,5.7683701994154075e-06,8.423318298300138e-07,4.0481464442694363e-10,2.398606108192968e-09
,0.00536912074213515,0.0024705938902574716,9.158168598225446e-07,2.9300783931054123e-07,1.5347868797066392e-06,2.601287634265942e-05,6.246781435149586e-06,9.157009299511466e-07,4.879619999744904e-10,2.774697900465408e-09
,0.00569137835437679,0.00255657328044805,9.956324361214221e-07,3.331578262231705e-07,1.7245572505626002e-06,2.8389771004339026e-05,6.738043196533913e-06,9.955023470316384e-07,5.829379202670085e-10,3.2097721691581573e-09
,0.006032976240471458,0.002641681740519227,1.0824480521885602e-06,3.7693138813564934e-07,1.937791076633957e-06,3.098384648698184e-05,7.2352285811380266e-06,1.0823057777479283e-06,6.900265931182702e-10,3.713079948532318e-09
,0.0063950748825751325,0.0027251038589934675,1.1768819033742687e-06,4.2385653500724416e-07,2.177389236375773e-06,3.3814946177292425e-05,7.730097679914203e-06,1.1767306407315318e-06,8.091326705322228e-10,4.295324392113827e-09
,0.00677890436810999,0.002805984960595151,1.2796059909653837e-06,4.7325997094253654e-07,2.44661122237119e-06,3.690472638997447e-05,8.21335886241536e-06,1.2794503408375268e-06,9.396747510616406e-10,4.96888625473585e-09
,0.00718576856124852,0.0028834579186313753,1.391350998822559e-06,5.24226097783472e-07,2.749119467793825e-06,4.027682198059566e-05,8.6754552220106e-06,1.3911970741300413e-06,1.0805099410161134e-09,5.7480886125387575e-09
,0.007617049523976677,0.0029566778421027174,1.5129119070849755e-06,5.755845711979289e-07,3.089029149656112e-06,4.395702708530745e-05,9.108469655993483e-06,1.5127673635668518e-06,1.2299733793724977e-09,6.649501953952875e-09
,0.008074212201614469,0.0030248635364662976,1.645154597391949e-06,6.25971510161704e-07,3.4709641480931303e-06,4.7973492365524806e-05,9.510522497361302e-06,1.6450285211887921e-06,1.3862522518549349e-09,7.692294591949713e-09
,0.00855880938855459,0.003087342647268024,1.7890237392105827e-06,6.741509752133565e-07,3.90011991997146e-06,5.2356940269140995e-05,9.895475801882451e-06,1.7889263454538702e-06,1.5488117622371087e-09,8.898642877391871e-09
,0.009072486990913018,0.003143594937130523,1.9455522764069262e-06,7.205636619397781e-07,4.382334140481797e-06,5.71408999479586e-05,1.0309863832388996e-05,1.9454943726649714e-06,1.7229705806709293e-09,1.0294201083702974e-08
,0.009616989603769402,0.003193285873379947,2.115872954071323e-06,7.75447310038639e-07,4.924166073027233e-06,6.23619636288752e-05,1.0837782559160137e-05,2.115865158417794e-06,1.9285121230931417e-09,1.190864743417114e-08
,0.010194166421720429,0.003236282037078559,2.3012323253339194e-06,8.654323256983022e-07,5.53298574663704e-06,6.806006639714669e-05,1.154337134068792e-05,2.301283992036645e-06,2.1880507464381044e-09,1.3776315136951731e-08
,0.010805977502571788,0.003272643043784628,2.5030076591265763e-06,9.829880309383704e-07,6.217074150893406e-06,7.427879152735922e-05,1.2408473572620064e-05,2.503125569627555e-06,2.496065600832792e-09,1.5936923020880442e-08
,0.011454500405164164,0.0033025942201226543,2.7227270887026996e-06,1.1108902117046818e-06,6.985735805974509e-06,8.10657036932877e-05,1.3366993809570406e-05,2.7229140197574304e-06,2.836931501839035e-09,1.8436419726983634e-08
,0.012141937223560684,0.0033265017835957702,2.9620932609961223e-06,1.2421190367024624e-06,7.849425241063425e-06,8.847271260466885e-05,1.4348966720358631e-05,2.962346523950161e-06,3.200435796933374e-09,2.1327961736876936e-08
,0.012870622041134268,0.0033448971960514198,3.223010189864161e-06,1.3718610606773097e-06,8.819889097593203e-06,9.655646984105812e-05,1.5289517215442488e-05,3.2233204682427214e-06,3.5800103167279164e-09,2.467304167472181e-08
,0.013643028829466892,0.003358628446893555,3.507612826071567e-06,1.4951887811586812e-06,9.910325779965979e-06,0.00010537880192079746,1.612704090533666e-05,3.5079635949933774e-06,3.9708676518733635e-09,2.8542799157875776e-08
,0.014461779818443444,0.00336926052357379,3.818297953606985e-06,1.6066082201033727e-06,1.1135564827092017e-05,0.00011500718290081764,1.6802041845071576e-05,3.818665836964968e-06,4.3693302578274384e-09,3.3019530080192146e-08
,0.015329654365454018,0.0033799507707896466,4.157754594435468e-06,1.699890185576621e-06,1.2512268438170768e-05,0.00012551525012468437,1.741736309134929e-05,4.158111002069726e-06,4.772239528948601e-09,3.819843953663104e-08
,0.01624959835326071,0.0033973306474110467,4.528991288017032e-06,1.767938712155313e-06,1.4059157878277494e-05,0.00013698336704540432,1.780039418056473e-05,4.529305485360513e-06,5.175612176020346e-09,4.4189665129233434e-08
,0.017224734147800895,0.003435477948710077,4.935357495215692e-06,1.8045633617714565e-06,1.5797267848615783e-05,0.00014949923742253463,1.787694653090004e-05,4.93560101052013e-06,5.572191175203962e-09,5.112061759416698e-08
,0.01825837114902209,0.003520955155849533,5.38055641269523e-06,1.8108065396922607e-06,1.7750232259880973e-05,0.00016315857558027528,1.7996735831807756e-05,5.380708268364902e-06,5.948513724056548e-09,5.913869254525358e-08
