description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error
,0.007232417309595838,0.005930676909651155,5.3498913450367575e-06,2.705596973680409e-07,3.456753422057873e-07,1.5857919332468724e-05,1.2949097546175414e-05,5.350109850751423e-06,3.361442670222435e-10,5.276869780078048e-10
,0.007666543381698647,0.006209855119043826,5.8176140526380315e-06,2.9940006647830804e-07,3.8841975985371445e-07,1.73069549750884e-05,1.395869929384471e-05,5.817859497534139e-06,3.82499721347656e-10,6.055545551417078e-10
,0.008126727508247346,0.006497049751117394,6.325288682699136e-06,3.3098388298103755e-07,4.3644971103089185e-07,1.888839733302066e-05,1.5035513922734839e-05,6.3255637977564605e-06,4.347962882311062e-10,6.950992173491862e-10
,0.008614533755623204,0.0067917995844453015,6.876240841975382e-06,3.6550792457689215e-07,4.904187677687747e-07,2.0614345078048655e-05,1.6182237823921684e-05,6.876548496253478e-06,4.936959210385099e-10,7.980961852139351e-10
,0.009131620063432046,0.007093524095297216,7.474072218388879e-06,4.0316968767917876e-07,5.510613204147282e-07,2.2498002383594943e-05,1.7401378889495833e-05,7.474415388501729e-06,5.599128440816475e-10,9.165927415268538e-10
,0.00967974387794445,0.007401509344693551,8.122686036976943e-06,4.441638683849363e-07,6.192025689133083e-07,2.4553779936006827e-05,1.8695194120279082e-05,8.123067764255068e-06,6.342121489246439e-10,1.0529487821706776e-09
,0.01026076812351281,0.007714892902129231,8.826315721881192e-06,4.886778683360932e-07,6.957697489434837e-07,2.6797405178785266e-05,2.0065619551936763e-05,8.826739055388936e-06,7.174062967071951e-10,1.209888561025563e-09
,0.010876667532234723,0.008032647854116748,9.589557313807121e-06,5.368862394934318e-07,7.818047484158856e-07,2.9246042622349793e-05,2.151419262009236e-05,9.590025233500408e-06,8.103543072362369e-10,1.390555316212741e-09
,0.011529535353348186,0.008353565979958575,1.0417406299180092e-05,5.889438457682679e-07,8.784782864201141e-07,3.191842515356048e-05,2.3041967578857573e-05,1.0417921619211657e-05,9.139516925178589e-10,1.5985774518118369e-09
,0.012221590465114864,0.00867624021997678,1.1315299630884736e-05,6.449775638783683e-07,9.871058439674403e-07,3.483499733571787e-05,2.4649425168597605e-05,1.1315864878624152e-05,1.0291086374376632e-09,1.8381403162362188e-09
,0.012955184913336349,0.008999046614512979,1.2289163818217254e-05,7.050762922302088e-07,1.1091655587105564e-06,3.8018071807899004e-05,2.6336378684300687e-05,1.2289781087463897e-05,1.1567700853630926e-09,2.114076431041835e-09
,0.013732811902059121,0.009320125957482127,1.3345470124874614e-05,7.692790479075809e-07,1.2463183401114713e-06,4.149199996897156e-05,2.8101879818588638e-05,1.3346140898859675e-05,1.2978533727547382e-09,2.4319664619686326e-09
,0.01455711426359351,0.009637365488928464,1.4491298023857792e-05,8.375608934679535e-07,1.4004304671153723e-06,4.5283358257603874e-05,2.9944129477304268e-05,1.449202296842375e-05,1.4532703654756679e-09,2.7982510371858145e-09
,0.015430893436561916,0.009948381050068227,1.573440819030654e-05,9.098164739126407e-07,1.5735989817345293e-06,4.9421151452048744e-05,3.186040128269684e-05,1.573518691810805e-05,1.6238705081472005e-09,3.220365111859508e-09
,0.016357118982425634,0.010250500246614795,1.708332642190543e-05,9.858408820337725e-07,1.7681802223780244e-06,5.393703454505408e-05,3.384698903995909e-05,1.7084157227816444e-05,1.8104278739019226e-09,3.7069014990849457e-09
,0.017338938672763364,0.010540747318001633,1.8547439931182236e-05,1.0653076912190288e-06,1.9868218790643512e-06,5.886555488528857e-05,3.589919450501436e-05,1.8548319509946545e-05,2.0136044301651762e-09,4.267775159316506e-09
,0.01837968918149823,0.01081583060108146,2.0137107461532573e-05,1.147743917450756e-06,2.2324990260818952e-06,6.424441644855514e-05,3.8011379000041805e-05,2.0138030613608707e-05,2.233905672235319e-09,4.914444874946995e-09
,0.019482907418317756,0.011072133721837461,2.1863784577252966e-05,1.2325018869599807e-06,2.508554590269005e-06,7.011476824586668e-05,4.017711278473777e-05,2.186474392547231e-05,2.4716495368527542e-09,5.6601409153149315e-09
,0.020652342541699856,0.011305711972375542,2.3740165255797127e-05,1.3187279863289347e-06,2.818744838042951e-06,7.652151908430837e-05,4.23894709077663e-05,2.374115099283129e-05,2.726939401958155e-09,6.520150550370604e-09
,0.021891968692245446,0.011512295776456195,2.5780340509608374e-05,1.4053286051617022e-06,3.167290478146026e-06,8.351368108375931e-05,4.464154572901674e-05,2.5781340216633893e-05,2.9996159415154533e-09,7.512130302169226e-09
,0.023205998489479598,0.011687303797134646,2.7999974179157076e-05,1.4909338594839638e-06,3.558934087297724e-06,9.114474457571501e-05,4.69272766137824e-05,2.800097275298641e-05,3.2939006652391883e-09,8.656483061128225e-09
,0.024598897337809546,0.011825869259441478,3.0416495202024245e-05,1.5738601839798185e-06,3.999004632485301e-06,9.947308725242022e-05,4.924273944478571e-05,3.041747495530414e-05,3.6190039835343926e-09,9.976784108284429e-09
,0.026075398590120397,0.011922884804282016,3.304930462958879e-05,1.652073950752533e-06,4.493489960828918e-06,0.00010856242069137961,5.15880931756232e-05,3.305024562163396e-05,3.967891042075076e-09,1.1500264705445435e-08
,0.027640519620324974,0.011973074486363568,3.591999442894329e-05,1.7231597607390602e-06,5.049118268497002e-06,0.00011848227767669473,5.397044109108574e-05,3.592087510017102e-05,4.342765521073707e-09,1.3258407076779599e-08
,0.029299578859295752,0.011971108498721615,3.905257373716218e-05,1.784300223040582e-06,5.673449633350387e-06,0.0001293085440330417,5.6407901897940314e-05,3.905337193271398e-05,4.747300056866057e-09,1.528757967947474e-08
,0.031058213851820695,0.01191179287637426,4.247369695649633e-05,1.8322807075038588e-06,6.374978854705195e-06,0.0001411240390466927,5.893511780548895e-05,4.247439139400315e-05,5.187611398804469e-09,1.762981940563199e-08
,0.03292240039568273,0.011790412276623802,4.6212886923301665e-05,1.86354854350204e-06,7.163251015830634e-06,0.0001540191489089632,6.161006769388037e-05,4.6213459175160195e-05,5.673663211565647e-09,2.0333714238120298e-08
,0.034898472827601563,0.01160345267241064,5.030274568344818e-05,1.8744028585046072e-06,8.048991326737927e-06,0.00016809251802054186,6.452109910116602e-05,5.0303182706637345e-05,6.2210713794540085e-09,2.3455418971031005e-08
,0.03699314552463477,0.011350523627376938,5.477914532674913e-05,1.8615628276195085e-06,9.044251018428132e-06,0.00018345180344019914,6.779135416507665e-05,5.477944252048251e-05,6.853158715955594e-09,2.7059839495530818e-08
,0.039213535693706766,0.011041361556176289,5.9681391936384647e-05,1.8242405334977117e-06,1.0162571276158708e-05,0.00020021449826316013,7.15760101886989e-05,5.9681556701220096e-05,7.602757472420184e-09,3.122200593745331e-08
,0.041567187526312624,0.01073104344525961,6.505235724090027e-05,1.7757668244713338e-06,1.1419167415786145e-05,0.00021850883018921662,7.604868288872026e-05,6.50524129033405e-05,8.51305151459078e-09,3.60286553283253e-08
,0.04406209779995074,0.010611924439716394,7.09385747941929e-05,1.8090812866026792e-06,1.2831135853842744e-05,0.00023847474218358184,8.137960803933662e-05,7.09385647380884e-05,9.636999079460601e-09,4.15800502320781e-08
,0.04670674301277262,0.010723483763375658,7.739030054534782e-05,2.0014200063528154e-06,1.4417686636577773e-05,0.0002602649626988444,8.771604595392168e-05,7.739029228397376e-05,1.1035713604760383e-08,4.79921052398077e-08
,0.04951010814302178,0.010909875159524771,8.446154127424938e-05,2.2787727539248853e-06,1.6200404712714832e-05,0.0002840461736547915,9.517486281044166e-05,8.446163014235224e-05,1.277686774151853e-08,5.539883331976734e-08
,0.0524817171303143,0.011121321211232027,9.221005870041618e-05,2.6217238993881615e-06,1.820354350052414e-05,0.0003100002850821652,0.0001038473018485898,9.221037074005538e-05,1.4933958700943838e-08,6.395516935077803e-08
,0.0556316651815374,0.011353103095581758,0.00010069736217137289,3.030845754119459e-06,2.045435473612026e-05,0.0003383258261976858,0.00011380817558394597,0.00010069805569741671,1.7586231098924962e-08,7.384025402359903e-08
,0.058970653010299426,0.011610637303403327,0.00010998870914064667,3.509688500746321e-06,2.2983459078589122e-05,0.0003692394635141924,0.00012512259343922872,0.00010998997438118067,2.0818471491570664e-08,8.526121125354291e-08
,0.06251002312527845,0.01190285876031643,0.00012015314058177617,4.061791801719745e-06,2.5825262514588187e-05,0.0004029776575881748,0.00013784797856770795,0.0001201551966921646,2.4719889526658438e-08,9.845753097516842e-08
,0.0662617982896601,0.01223888205592931,0.00013126358855584732,4.68981744098222e-06,2.9018424225940908e-05,0.00043979847107537265,0.00015203215243242857,0.00013126667723917842,2.9381714731531934e-08,1.1370613594482781e-07
,0.07023872228112776,0.01262504816442342,0.00014339710552721866,5.395444725605285e-06,3.2606382256772974e-05,0.0004799835418933559,0.000167709027281935,0.00014340148047970155,3.489342412817516e-08,1.3132723282928559e-07
,0.07445430308949008,0.01306290973271478,0.00015663527944773762,6.180157836079486e-06,3.663794413971984e-05,0.0005238402365631154,0.00018489323129431955,0.00015664119096290638,4.133762015031101e-08,1.5169110212402564e-07
,0.07892285869714775,0.013549391888937199,0.00017106491384206182,7.04773304952609e-06,4.1167950502328444e-05,0.0005717040001763174,0.00020357469477326202,0.0001710725881565865,4.878376137427553e-08,1.75225922527906e-07
,0.08365956559620787,0.01407965919311759,0.0001867790654893806,8.009745254695388e-06,4.6258020621268165e-05,0.0006239409209355427,0.00022371412953378205,0.00018678867902601403,5.728099920666312e-08,2.024268362422275e-07
,0.08868051020506477,0.01465225116714534,0.00020387853949284767,9.092166714751655e-06,5.197739015099881e-05,0.0006809505288508513,0.0002452404540171265,0.0002038901890048984,6.685088377282978e-08,2.3386644675355475e-07
,0.0940027433569572,0.015275239654968494,0.00022247393572586896,1.0325001249572013e-05,5.840385227554049e-05,0.000743168849946535,0.0002680515237693287,0.00022248760670335541,7.748117208483822e-08,2.702069343759807e-07
,0.0996443380431034,0.015969412005981214,0.00024268831327335823,1.1702257326941615e-05,6.562481512277915e-05,0.0008110717393112022,0.0002920200118338839,0.00024270385064546502,8.912300270679066e-08,3.122140814277076e-07
,0.10562445060373236,0.01675812381839113,0.0002646604802331407,1.3170579556880564e-05,7.37384898390584e-05,0.0008851785184240342,0.0003170069590572788,0.0002646775674554347,1.016952171680394e-07,3.607735116756386e-07
,0.11196338557181217,0.017637597496059938,0.0002885488162680386,1.4659018503158291e-05,8.28552253213506e-05,0.0009660559444994816,0.00034288636910324014,0.0002885669707558883,1.1510167334126806e-07,4.169256652056916e-07
,0.11868266438614342,0.01855516156046841,0.0003145353916386651,1.609402589916953e-05,9.309900784517127e-05,0.0010543225421701535,0.00036958509407720996,0.00031455398568099805,1.2927054204839097e-07,4.819439282956961e-07
,0.12580509820325436,0.019426674802755742,0.0003428299693971793,1.7398961727105222e-05,0.0001046091458373801,0.0011506533305327819,0.00039714248951003533,0.0003428482850529531,1.442278579118186e-07,5.571246130741197e-07
,0.1333548650509804,0.02016867491400639,0.00037367329924583594,1.8492801183572158e-05,0.00011754216270883213,0.0012557849816005294,0.00042579201169893325,0.0003736906221872003,1.602185152505292e-07,6.440582993537262e-07
,0.14135759158071917,0.020716187388619963,0.00040733899145627774,1.9292505662395888e-05,0.00013207392334960293,0.0013705214495557743,0.000456057793568433,0.0004073547413198674,1.77876044423642e-07,7.445847116332301e-07
,0.14984043969038932,0.02103181960783883,0.0004441332781196825,1.9722457312694615e-05,0.00014840202318869611,0.001495740113661304,0.0004888368927586482,0.00044414716193359694,1.9839640750675675e-07,8.608317161475831e-07
,0.15883219830595857,0.02112768701015708,0.00048439220604163297,1.9746192915072653e-05,0.00016674847211357847,0.0016323984817120678,0.000525402672994496,0.00048440436829339965,2.2357954935185944e-07,9.952605393028803e-07
,0.16836338062608044,0.021182327331047725,0.0005284762966631067,1.9519064691805282e-05,0.00018736270969237456,0.0017815415050853242,0.0005672480197755449,0.0005284874286210666,2.5556120382104313e-07,1.1507179416855705e-06
,0.1784663271520653,0.02203310851228167,0.0005767634037705546,2.0224286629339236e-05,0.00021052499246118175,0.001944309561161013,0.0006157567269783175,0.0005767747704782222,2.9627090970253586e-07,1.330496673800928e-06
,0.18917531484404573,0.024040160649042207,0.0006296412501581287,2.344187415575241e-05,0.00023655019926972946,0.002121947163900128,0.0006718479153126486,0.0006296546002033315,3.469846923826259e-07,1.538405304975744e-06
