description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
system=hei,0.19591274496026967,0.053286692901304104,0.0009910151957192956,3.040715084895275e-05,0.0001736339465928026,0.0023153611793500298,0.0010466853472575525,0.0009910693427581047,6.46187494534492e-07,2.149967009293413e-06,1.0735263597873862e-07,3.0862084506006156e-08
CPF1&2,0.20766961907761122,0.0548742908709314,0.0010798784411882693,3.412846289578675e-05,0.00019509654122623014,0.002526902812807121,0.0011291020359721613,0.0010799267693107565,7.283788424684751e-07,2.485203952042506e-06,1.2419352183827414e-07,3.53041149735426e-08
size=8,0.2201318441287687,0.0566238037308679,0.0011772847968479665,3.784747363314964e-05,0.0002192115396673874,0.002757769960381822,0.0012221424753559693,0.0011773296310254677,8.293776361743434e-07,2.8728280390674514e-06,1.4367620536056562e-07,4.064246950460309e-08
nsteps=100,0.23334171420331387,0.05840690020875387,0.0012841438959514985,4.1443612544634925e-05,0.00024630662751880787,0.003009727823578981,0.001327880158626932,0.0012841896809320048,9.56392040798943e-07,3.321036192694474e-06,1.662150852524335e-07,4.7018328434016674e-08
"ticks = np.logspace(0,1,num=80)",0.24734405653718894,0.06005018407214958,0.00140138692455707,4.619119006700572e-05,0.00027674995344685344,0.003284702792342007,0.0014480149733416194,0.0014014401506730412,1.1165091608131036e-06,3.839308685400321e-06,1.922895636462457e-07,5.453622259533402e-08
,0.26218638287477425,0.06135816753288899,0.0015299395661387124,5.191891334605708e-05,0.00031095512172858063,0.003584797156681896,0.0015836050765138932,0.0015300082177980268,1.3153067745430198e-06,4.4386100852113e-06,2.2245420495115809e-07,6.325864374640947e-08
,0.2779190498308307,0.062127725054955486,0.0016707010163059851,5.764666067273882e-05,0.0003493868001152663,0.003912305159912495,0.0017349187280894264,0.001670793468057803,1.5562353769675734e-06,5.131621707195048e-06,2.573505826612612e-07,7.32063189869827e-08
,0.29459542878194156,0.06215660877036635,0.001824536979100744,6.308106170641355e-05,0.0003925670186485723,0.004269730515650372,0.00190142978321235,0.0018246603628288248,1.8406976010622687e-06,5.933010372756573e-06,2.977208847843053e-07,8.436407161829987e-08
,0.31227208584750854,0.061250724789889174,0.0019922944593304273,6.7904823100467e-05,0.0004410822443831616,0.0046598055218296745,0.0020819461638361195,0.001992452659959747,2.1682916482719114e-06,6.859739334609859e-06,3.4442369559485786e-07,9.66959963317623e-08
,0.3310089725524798,0.059233852253335426,0.0021748445794264556,7.189482069786656e-05,0.0004955913274075664,0.005085511917134362,0.0022748620704394215,0.0021750361799899,2.5370347396885903e-06,7.931427747158932e-06,3.984522634284795e-07,1.1017595064557096e-07
,0.35086962779790504,0.05596286800389131,0.002373156238809788,7.508932663464632e-05,0.000556834425341772,0.005550103638362723,0.0024785451731547097,0.002373372917536324,2.9437900097514908e-06,9.170766525065574e-06,4.609556052272382e-07,1.248409453269967e-07
,0.3719213918010861,0.053991360064418646,0.0025883976627816027,7.747025637277826e-05,0.0006256430262445074,0.006057131651686101,0.0026918833039509325,0.0025886237132422387,3.3852953067301176e-06,1.0603999150882016e-05,5.332629514171509e-07,1.4087798481365344e-07
,0.3942356327047065,0.05640353397753395,0.002822054261035479,7.796641009781497e-05,0.0007029512050843437,0.006610471046430482,0.0029150006496019617,0.0028222679878700955,3.860257570211014e-06,1.2261477791510417e-05,6.169119524364094e-07,1.5875284792405314e-07
,0.4178879865938913,0.05836468870294944,0.003076040063521033,7.481917351888737e-05,0.0007898082650244577,0.007214350597125337,0.0031500896648245986,0.0030762176678520944,4.372948700840867e-06,1.4178306384292483e-05,7.136814366065535e-07,1.7934991414609122e-07
