description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
,0.018334947520427598,0.002463367189449947,1.3471359486483528e-05,1.1416099504241457e-06,8.816938307974694e-06,0.0001685840115705243,2.357082659718407e-05,1.3480101349500112e-05,1.0688604136023716e-08,7.781799354263206e-08,2.7476265929414123e-09,3.8192566998886e-10
,0.01943541886532866,0.0020150351479052446,1.2584986873104722e-05,9.790634082096048e-07,9.907086895308652e-06,0.000183987818948022,2.0619102287880687e-05,1.2592190541773822e-05,9.874941621369285e-09,9.002469080054887e-08,3.1787004129797645e-09,3.604159122653478e-10
,0.020601934640484952,0.0015086419893749114,1.1883563879871217e-05,7.621387178851989e-07,1.1132016952152572e-05,0.0002007990429634778,1.7806326965618587e-05,1.188911132887778e-05,9.017962944100788e-09,1.0414614411835782e-07,3.6773815259930664e-09,3.4228757639531635e-10
,0.02183845769843251,0.0012825172268922437,1.1624265813309526e-05,6.971070784263028e-07,1.250839087219438e-05,0.0002191462678854054,1.6220158550749922e-05,1.1628666292325798e-05,8.753869625110002e-09,1.2048263266610101e-07,4.254290450172311e-09,3.4667221270631703e-10
,0.023149188577307717,0.0010526872085901908,1.1978744690428649e-05,6.242940676006906e-07,1.4054930702920173e-05,0.0002391698243669435,1.605508328327963e-05,1.1982871755585399e-05,9.295854183255265e-09,1.393816374159062e-07,4.921735633664543e-09,3.833129522985426e-10
,0.024538579744851335,0.0011881810403313235,1.306843026957455e-05,7.77206514036005e-07,1.5792672702549305e-05,0.0002610228622214951,1.7736876257207352e-05,1.3073452157188773e-05,1.1031910452912206e-08,1.6124498723786744e-07,5.693849267765396e-09,4.613575823559424e-10
,0.02601135069460267,0.001520773469447673,1.502292720046498e-05,1.0833197029770328e-06,1.774525324460072e-05,0.0002848725212115314,2.145699475775952e-05,1.5030399964775404e-05,1.428642498200946e-08,1.865376776323301e-07,6.5871227245368206e-09,5.919642993224086e-10
,0.027572503944996152,0.001907886004536043,1.7982663735613825e-05,1.4629406385059123e-06,1.993923024373036e-05,0.0003109012087380064,2.7439855704868586e-05,1.7994713203529476e-05,1.9434696198950146e-08,2.1579760589048122e-07,7.620536918316171e-09,7.874215484995335e-10
,0.029227341995183752,0.0027522139666357388,2.2016270728547098e-05,2.1966722659348437e-06,2.2404443942238335e-05,0.00033930799411310846,3.615291990495413e-05,2.2035572732217702e-05,2.7078253682737203e-08,2.496469236764493e-07,8.816102376512098e-09,1.0604997904132227e-09
,0.03098148529459509,0.003637616159505857,2.7032661683745835e-05,3.0461009124926046e-06,2.5174422931117458e-05,0.000370310130234586,4.692949506131564e-05,2.7061832528097744e-05,3.712983306804997e-08,2.8880548657293265e-07,1.019916001358492e-08,1.4145557059799668e-09
