description,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_PF4_error
system=hub_wh,0.0018917531484404573,7.671289244579993e-06,2.3655019926972945e-06,2.1219471639001282e-05,7.683408306278639e-06,1.538405304975744e-08,1.6048136131230828e-09
CPF1&2,0.003777780680555438,1.5333347128421416e-05,4.722674347208691e-06,4.2372552741421305e-05,1.53573307031489e-05,3.066431638185878e-08,3.203007623896299e-09
size=8,0.005652377673780026,2.2976665103477577e-05,7.0622966314680055e-06,6.33931413454075e-05,2.3012355841162874e-05,4.586223517782573e-08,4.787998940401898e-09
tau=0.1,0.007509880508363223,3.05920553534441e-05,9.375688403321775e-06,8.421571137727856e-05,3.063922110081277e-05,6.088146493561538e-08,6.353277510651224e-09
"steps_list = np.arange(1, 101, dtype=int)",0.009344687307545783,3.8170551420713265e-05,1.1654289421932755e-05,0.00010477559746140313,3.822888616117649e-05,7.56535032088326e-08,7.892441023463347e-09
,0.011151278125771488,4.570347893741656e-05,1.3889698090750256e-05,0.00012500927602012137,4.577260482164058e-05,9.011586980713267e-08,9.399230707354631e-09
,0.01292423480344303,5.318252502112953e-05,1.6073709135107074e-05,0.00014485464151526697,5.3261994979894595e-05,1.0420923813060727e-07,1.086756589379201e-08
,0.014658260408857418,6.059980544754117e-05,1.819835004449672e-05,0.00016425127675265562,6.068910630676821e-05,1.1787696614847778e-07,1.229157524887102e-08
,0.016348198190565395,6.794792914480217e-05,2.0255916034354136e-05,0.00018314071626989348,6.804648520681311e-05,1.3106514374161753e-07,1.3665628469440847e-08
,0.01798904996651515,7.522005961552502e-05,2.2239003321473127e-05,0.00020146670193344667,7.53272366777309e-05,1.4372278001899299e-07,1.4984367859903198e-08
,0.01957599387989405,8.240997292569714e-05,2.4140540514186295e-05,0.00021917543000555452,8.252508271133138e-05,1.5580203216475926e-07,1.624273296417635e-08
,0.021104401455585984,8.951211192313913e-05,2.5953817962506644e-05,0.00023621578909546393,8.963441689663034e-05,1.6725842772407798e-07,1.7435990851418472e-08
,0.022569853895602867,9.652163636720324e-05,2.7672514911922706e-05,0.00025253958857595157,9.665035490995125e-05,1.7805108286964244e-07,1.8559757447590014e-08
,0.023968157556652252,0.0001034344686661531,2.9290724346370125e-05,0.0002681017772536498,0.00010356878058700268,1.8814290041567626e-07,1.9610018745278953e-08
,0.02529535855822791,0.0001102473349222906,3.0802975422510884e-05,0.00028286065230226495,0.00011038638728187008,1.975007427649492e-07,2.0583155794301258e-08
,0.026547756475200312,0.00011695780098011071,3.220425341356184e-05,0.0002967780587204933,0.0001171007142091576,2.0609559259235017e-07,2.1475958084749848e-08
,0.027721917074815073,0.00012356430316024444,3.349001712374234e-05,0.0003098195798883974,0.00012371017745370044,2.1390269070389755e-07,2.2285640713527048e-08
,0.028814684064377906,0.0001300661733221246,3.465621374917879e-05,0.0003219547201217114,0.0001302140952972915,2.2090165091752687e-07,2.3009859684745114e-08
,0.02982318982261868,0.00013646365786239246,3.569929118245654e-05,0.0003331570805385868,0.00013661270746807667,2.2707656033965273e-07,2.3646723913523456e-08
,0.030744865094951473,0.00014275793018619592,3.661620779437144e-05,0.00034340453002943864,0.00014290718785507327,2.3241606567587187e-07,2.4194802810503056e-08
,0.03157744764055941,0.00014895109611719177,3.7404439748147316e-05,0.0003526793736961869,0.00014909965015202226,2.369134360938709e-07,2.4653136899325455e-08
,0.03231898982765163,0.00015504619162186575,3.806198592553072e-05,0.0003609685218247441,0.00015519314580677784,2.4056661540513966e-07,2.5021244455076684e-08
,0.03296786518247624,0.00016104717213026403,3.85873705717196e-05,0.00036826366332470394,0.000161191653551904,2.433782622994488e-07,2.5299127125075017e-08
,0.03352277390803804,0.00016695889264293213,3.8979643794814673e-05,0.00037456144863655996,0.0001671000597020886,2.453557746832949e-07,2.5487270439599583e-08
,0.03398274740037235,0.00017278707773491276,3.9238380092959344e-05,0.0003798636884684528,0.00017292412831338197,2.465113029384904e-07,2.558664964495419e-08
,0.034347151804282154,0.00017853828051440639,3.936367509682931e-05,0.00038417757640995864,0.00017867046024896304,2.4686175118759024e-07,2.559872781542326e-08
,0.034615690667475336,0.0001842198295931194,3.935614077806344e-05,0.00038751594565254575,0.0001843464401823324,2.4642876898702727e-07,2.5525456804852736e-08
,0.03478840677351919,0.00018983976318098067,3.921689939991979e-05,0.00038989757276241334,0.0001899601706297344,2.4523872674141977e-07,2.5369277978930363e-08
,0.03486568326193186,0.00019540674957874962,3.894757655580349e-05,0.0003913475449029949,0.00019552039224453633,2.433226896970638e-07,2.513311723335075e-08
,0.034848244181387544,0.0002009299935967583,3.85502937240655e-05,0.000391897711182203,0.00020103638987750355,2.407163794352708e-07,2.4820382985748197e-08
,0.03473715467468886,0.00020641912881803637,3.802766086671135e-05,0.0003915872439635078,0.0002065178842790999,2.3746013679061142e-07,2.4434959519674758e-08
,0.03453382107055905,0.00021188409615219826,3.738276977378295e-05,0.00039046334196495914,0.0002119749098612234,2.335988791324519e-07,2.3998840871448868e-08
,0.03423999127235155,0.00021733500976385694,3.661918906777959e-05,0.0003885821132014299,0.00021741767957692189,2.291820855109114e-07,2.35359113841101e-08
,0.033857756013622516,0.00022278201221813808,3.574096219455079e-05,0.0003860096810414628,0.000222856438751097,2.242638044435289e-07,2.3015691465545365e-08
,0.03338955184318677,0.00022823512149476049,3.4752610262725785e-05,0.0003828235577128848,0.0002283013105095383,2.1920272175857814e-07,2.2444477193847512e-08
